Run 1:Time(s),Run 1:Position(m),Run 1:Velocity(m/s),Run 1:Acceleration(m/s^2),Run 2:Time(s),Run 2:Position(m),Run 2:Velocity(m/s),Run 2:Acceleration(m/s^2),Run 3:Time(s),Run 3:Position(m),Run 3:Velocity(m/s),Run 3:Acceleration(m/s^2),Run 4:Time(s),Run 4:Position(m),Run 4:Velocity(m/s),Run 4:Acceleration(m/s^2),Run 5:Time(s),Run 5:Position(m),Run 5:Velocity(m/s),Run 5:Acceleration(m/s^2),Run 6:Time(s),Run 6:Position(m),Run 6:Velocity(m/s),Run 6:Acceleration(m/s^2),Run 7:Time(s),Run 7:Position(m),Run 7:Velocity(m/s),Run 7:Acceleration(m/s^2)
,,,,,,,,,,,,0.340000000000,0.467337500000,-0.106949305556,-0.443637152778,0.340000000000,0.496492500000,0.057881250000,-0.373171296296,0.340000000000,0.498379000000,-0.001190972222,-0.044661458333,0.340000000000,0.497350000000,0.056690277778,0.991484375000
,,,,,,,,,,,,0.360000000000,0.463050000000,-0.052879166667,0.721530671296,0.360000000000,0.497007000000,0.023819444444,-0.865108989197,0.360000000000,0.498036000000,-0.001190972222,0.055578703704,0.360000000000,0.500265500000,0.067647222222,0.376479552469
,,,,,,,,,,,,0.380000000000,0.465794000000,-0.020484722222,-0.268961226852,0.380000000000,0.496835500000,0.011195138889,-0.855845871914,0.380000000000,0.498207500000,0.003811111111,0.047969714506,0.380000000000,0.500780000000,0.051211805556,0.543546489198
,,,,,,,,,,,,0.400000000000,0.464936500000,-0.088131944444,-0.308660300926,0.400000000000,0.497350000000,-0.001667361111,-1.101649305560,0.400000000000,0.498379000000,0.001667361111,-0.005954861111,0.400000000000,0.500951500000,0.086940972222,0.654042245370
,,,,,,,,,,,,0.420000000000,0.459963000000,-0.066694444444,0.910762924383,0.420000000000,0.497178500000,-0.029536111111,-1.330911458330,0.420000000000,0.498207500000,0.001667361111,0.005624035494,0.420000000000,0.504210000000,0.114809722222,-0.787034143519
,,,,,,,,,,,,0.440000000000,0.461506500000,-0.015244444444,0.687786458333,0.440000000000,0.496664000000,-0.074316666667,-0.652057291667,0.440000000000,0.498379000000,0.003811111111,-0.049623842593,0.440000000000,0.507468500000,0.062168750000,-2.466966628090
,,,,,,,,,,,,0.460000000000,0.460992000000,-0.026201388889,-0.122074652778,0.460000000000,0.493234000000,-0.074316666667,0.882973572531,0.460000000000,0.498550500000,-0.001190972222,-0.062526041667,0.460000000000,0.507468500000,-0.028345138889,-2.312801890430
,,,,,,,,,,,,0.480000000000,0.460306000000,-0.035967361111,-0.371186342593,0.480000000000,0.492719500000,-0.024057638889,1.721285686730,0.480000000000,0.498207500000,-0.001429166667,0.036059992284,0.480000000000,0.504210000000,-0.037396527778,-1.711030092590
,,,,,,,,,,,,0.500000000000,0.459448500000,-0.046209722222,-0.314284336420,0.500000000000,0.492719500000,0.011909722222,1.532053433640,0.500000000000,0.498379000000,0.003096527778,0.029112654321,0.500000000000,0.506439500000,-0.063597916667,-2.235388695990
,,,,,,,,,,,,0.520000000000,0.458419500000,-0.050973611111,-0.077744020062,0.520000000000,0.492719500000,0.057404861111,0.304028742284,0.520000000000,0.498550500000,-0.000476388889,0.025142746914,0.520000000000,0.503181000000,-0.146965972222,-1.700443672840
,,,,,,,,,,,,0.540000000000,0.457219000000,-0.046686111111,-0.000992476852,0.540000000000,0.496321000000,0.038587500000,-1.350099344140,0.540000000000,0.498207500000,0.001905555556,0.094946952161,0.540000000000,0.499408000000,-0.172452777778,0.706312692901
,,,,,,,,,,,,0.560000000000,0.456533000000,-0.045018750000,-0.151848958333,0.560000000000,0.495978000000,-0.043113194444,-0.967003279321,0.560000000000,0.498550500000,0.006907638889,0.019849537037,0.560000000000,0.495120500000,-0.128863194444,3.355233410490
,,,,,,,,,,,,0.580000000000,0.455675500000,-0.050735416667,-0.338434606481,0.580000000000,0.492376500000,-0.038349305556,0.987183641975,0.580000000000,0.498722000000,0.002620138889,-0.056571180556,0.580000000000,0.492205000000,0.001429166667,3.872975501540
,,,,,,,,,,,,0.600000000000,0.454989500000,-0.076698611111,0.249111689815,0.600000000000,0.492205000000,0.059310416667,0.466464120370,0.600000000000,0.498550500000,0.001905555556,-0.029443479938,0.600000000000,0.495292000000,0.113142361111,0.640809220679
,,,,,,,,,,,,0.620000000000,0.451216500000,-0.041922222222,0.905800540123,0.620000000000,0.498722000000,0.002381944444,-1.077168209880,0.620000000000,0.498722000000,0.003811111111,-0.087999614198,0.620000000000,0.502152000000,0.006907638889,-1.903570601850
,,,,,,,,,,,,0.640000000000,0.453789000000,-0.023819444444,0.797620563272,0.640000000000,0.491862000000,-0.045018750000,-0.231908757716,0.640000000000,0.498893500000,-0.001905555556,-0.121413001543,0.640000000000,0.494434500000,-0.074554861111,0.122074652778
,,,,,,,,,,,,0.660000000000,0.450359000000,-0.010242361111,0.566704282407,0.660000000000,0.494263000000,0.013577083333,-0.105533371914,0.660000000000,0.498550500000,-0.003572916667,-0.042014853395,0.660000000000,0.493405500000,0.076698611111,-0.112149884259
,,,,,,,,,,,,0.680000000000,0.453103000000,0.009765972222,-0.182284915123,0.680000000000,0.495120500000,-0.035490972222,-0.459516782407,0.680000000000,0.498722000000,-0.003572916667,0.041684027778,0.680000000000,0.504210000000,-0.035967361111,-2.000502507720
,,,,,,,,,,,,0.700000000000,0.451902500000,-0.020961111111,-0.772477816358,0.700000000000,0.491347500000,-0.021675694444,-0.140270061728,0.700000000000,0.498379000000,-0.001905555556,0.119097222222,0.700000000000,0.490490000000,-0.091466666667,-0.273592785494
,,,,,,,,,,,,0.720000000000,0.451731000000,-0.033823611111,-0.748658371914,0.720000000000,0.494777500000,-0.030250694444,-0.255397376543,0.720000000000,0.498550500000,0.003811111111,0.076751543210,0.720000000000,0.497521500000,-0.019770138889,0.482012924383
,,,,,,,,,,,,0.740000000000,0.450530500000,-0.046686111111,-0.702342785494,0.740000000000,0.490661500000,-0.055499305556,0.545200617284,0.740000000000,0.498722000000,0.001667361111,-0.000330825617,0.740000000000,0.493234000000,-0.084320833333,1.782488425930
,,,,,,,,,,,,0.760000000000,0.450530500000,-0.078365972222,0.095277777778,0.760000000000,0.490147000000,0.014053472222,0.353321759259,0.760000000000,0.498550500000,0.001667361111,0.001654128086,0.760000000000,0.489289500000,0.065741666667,2.057404513890
,,,,,,,,,,,,0.780000000000,0.446071500000,-0.053355555556,1.247874228400,0.780000000000,0.493577000000,-0.014529861111,-0.873710455247,0.780000000000,0.498722000000,0.003811111111,-0.074766589506,0.780000000000,0.499236500000,0.054308333333,-0.295427276234
,,,,,,,,,,,,0.800000000000,0.447786500000,0.002143750000,0.930281635802,0.800000000000,0.490147000000,-0.063121527778,-0.374494598765,0.800000000000,0.498893500000,-0.001667361111,-0.133653549383,0.800000000000,0.491347500000,0.040493055556,-1.860894097220
,,,,,,,,,,,,0.820000000000,0.447443500000,-0.000238194444,-0.373171296296,0.820000000000,0.489118000000,-0.037396527778,0.486644483025,0.820000000000,0.498550500000,-0.003572916667,-0.099247685185,0.820000000000,0.502323500000,-0.038587500000,-2.249614197530
,,,,,,,,,,,,0.840000000000,0.447272000000,0.000714583333,1.144987461420,0.840000000000,0.488946500000,-0.019055555556,0.430404128086,0.840000000000,0.498722000000,-0.004287500000,-0.085022183642,0.840000000000,0.490833000000,-0.142440277778,1.408324652780
,,,,,,,,,,,,0.860000000000,0.449501500000,-0.092181250000,16.777490354900,0.860000000000,0.488946500000,-0.020008333333,0.266314621914,0.860000000000,0.498550500000,-0.010242361111,0.076420717593,0.860000000000,0.489975500000,0.036443750000,4.008614004630
,,,,,,,,,,,,0.880000000000,0.444699500000,-0.217709722222,90.193649691400,0.880000000000,0.487917500000,-0.015720833333,0.310314429012,0.880000000000,0.498036000000,-0.004049305556,0.330494791667,0.880000000000,0.493920000000,0.146013194444,0.959394290124
,,,,,,,,,,,,0.900000000000,0.437325000000,2.258083333330,188.748586034000,0.900000000000,0.488089000000,-0.003334722222,0.196510416667,0.900000000000,0.498207500000,0.009765972222,0.279547646605,0.900000000000,0.500094000000,0.076460416667,-2.653883101850
,,,,,,,,,,,,0.920000000000,0.434924000000,7.272790972220,236.491023341000,0.920000000000,0.488089000000,-0.003572916667,-0.083698881173,0.920000000000,0.498722000000,0.011195138889,0.040360725309,0.920000000000,0.496492500000,-0.014529861111,-3.792254050930
,,,,,,,,,,,,0.940000000000,0.437325000000,21.970579166700,-108.984875579000,0.940000000000,0.488089000000,-0.010480555556,-0.213051697531,0.940000000000,0.498722000000,0.007860416667,-0.018526234568,0.940000000000,0.499408000000,-0.091704861111,-3.464075038580
,,,,,,,,,,,,0.960000000000,2.197601000000,2.296909027780,-414.327988040000,0.960000000000,0.487574500000,-0.015482638889,-0.167397762346,0.960000000000,0.499065000000,0.005478472222,0.174345100309,0.960000000000,0.494434500000,-0.223902777778,0.161112075617
,,,,,,,,,,,,0.980000000000,0.427206500000,-14.774963194400,104.994126157000,0.980000000000,0.487403000000,-0.016673611111,-0.085022183642,0.980000000000,0.498893500000,0.007384027778,0.628899498457,0.980000000000,0.484144500000,-0.070743750000,3.050873842590
,,,,,,,,,,,,1.000000000000,0.429779000000,17.195256944400,195.846449653000,1.000000000000,0.487060000000,-0.021913888889,0.114796489198,1.000000000000,0.498550500000,0.041207638889,0.585230516975,1.000000000000,0.494263000000,-0.022152083333,2.057735339510
,,,,,,,,,,,,1.020000000000,2.197601000000,4.884415277780,-219.662916667000,1.020000000000,0.486202500000,-0.013100694444,0.292119020062,1.020000000000,0.501123000000,0.049544444444,-0.254404899691,1.020000000000,0.482944000000,0.026677777778,0.091969521605
,,,,,,,,,,,,1.040000000000,0.426520500000,0.041922222222,-313.048041088000,1.040000000000,0.486374000000,0.000952777778,-0.057232831790,1.040000000000,0.501466000000,0.017388194444,-0.514764660494,1.040000000000,0.496492500000,0.011195138889,-2.884468557100
,,,,,,,,,,,,1.060000000000,2.197601000000,-7.189422916670,-381.506447724000,1.060000000000,0.486717000000,-0.009289583333,-0.607395833333,1.060000000000,0.501123000000,0.014053472222,-0.153503086420,1.060000000000,0.488089000000,-0.192222916667,-1.209498456790
,,,,,,,,,,,,1.080000000000,0.432523000000,-24.236999305600,-18.727707368800,1.080000000000,0.486374000000,-0.033109027778,-0.645440779321,1.080000000000,0.501809000000,0.016673611111,0.025473572531,1.080000000000,0.481743500000,-0.093372222222,2.752138310190
,,,,,,,,,,,,1.100000000000,0.449158500000,-7.208240277780,298.203895640000,1.100000000000,0.485516500000,-0.058595833333,0.298073881173,1.100000000000,0.501637500000,0.029774305556,-0.425110918210,1.100000000000,0.483458500000,0.036205555556,1.790428240740
,,,,,,,,,,,,1.120000000000,0.444699500000,-2.701125000000,198.237657215000,1.120000000000,0.482429500000,-0.016197222222,0.954101080247,1.120000000000,0.504038500000,-0.003572916667,-0.841951195988,1.120000000000,0.487060000000,0.019531944444,-1.047063078700
,,,,,,,,,,,,1.140000000000,0.428407000000,-0.201036111111,96.404900655900,1.140000000000,0.485002000000,0.017388194444,0.016872106482,1.140000000000,0.500780000000,-0.010718750000,-0.998100887346,1.140000000000,0.485688000000,-0.072649305556,-1.265738811730
,,,,,,,,,,,,1.160000000000,0.434581000000,-0.039302083333,22.030008680600,1.160000000000,0.484830500000,-0.016673611111,-0.908777970679,1.160000000000,0.503867000000,-0.032156250000,-1.587301311730,1.160000000000,0.481915000000,-0.074554861111,0.564057677469
,,,,,,,,,,,,1.180000000000,0.433380500000,-0.116238888889,4.050628858020,1.180000000000,0.484316000000,-0.055499305556,-0.330494791667,1.180000000000,0.500094000000,-0.081224305556,-1.741796875000,1.180000000000,0.481572000000,-0.022866666667,1.394760802470
,,,,,,,,,,,,1.200000000000,0.426177500000,-0.057881250000,0.864447337963,1.200000000000,0.480886000000,-0.025963194444,0.303697916667,1.200000000000,0.500265500000,-0.111713194444,-1.320325038580,1.200000000000,0.481400500000,0.019293750000,0.490945216049
,,,,,,,,,,,,1.220000000000,0.431665500000,-0.039540277778,-0.467787422840,1.220000000000,0.484316000000,-0.027630555556,0.360599922840,1.220000000000,0.495978000000,-0.154111805556,0.121082175926,1.220000000000,0.483801500000,-0.005002083333,-0.540569058642
,,,,,,,,,,,,1.240000000000,0.426863500000,-0.101947222222,-0.643125000000,1.240000000000,0.480028500000,-0.035490972222,1.184024884260,1.240000000000,0.492376500000,-0.111475000000,1.837074652780,1.240000000000,0.480886000000,-0.023819444444,-0.629561149691
,,,,,,,,,,,,1.260000000000,0.425320000000,-0.080986111111,-0.226284722222,1.260000000000,0.480714500000,0.041684027778,0.895875771605,1.260000000000,0.491862000000,-0.067409027778,2.631717785490,1.260000000000,0.482601000000,-0.032156250000,-0.486644483025
,,,,,,,,,,,,1.280000000000,0.424119500000,-0.085273611111,-0.555456211420,1.280000000000,0.483458500000,0.037158333333,-0.875695408951,1.280000000000,0.488603500000,0.011433333333,2.235719521600,1.280000000000,0.479857000000,-0.047877083333,-0.109503279321
,,,,,,,,,,,,1.300000000000,0.423262000000,-0.124099305556,-0.078074845679,1.300000000000,0.483458500000,-0.016197222222,-1.668022762350,1.300000000000,0.491862000000,0.091704861111,-0.959725115741,1.300000000000,0.479857000000,-0.030250694444,0.030435956790
,,,,,,,,,,,,1.320000000000,0.417774000000,-0.117191666667,1.353407600310,1.320000000000,0.482601000000,-0.069076388889,-0.787364969136,1.320000000000,0.498036000000,-0.060501388889,-2.604259259260,1.320000000000,0.479342500000,-0.038825694444,-0.089984567901
,,,,,,,,,,,,1.340000000000,0.416059000000,-0.005716666667,0.156480516975,1.340000000000,0.478656500000,-0.036443750000,-0.197833719136,1.340000000000,0.487231500000,-0.129339583333,0.676538387346,1.340000000000,0.478656500000,-0.055975694444,0.622282986111
,,,,,,,,,,,,1.360000000000,0.422404500000,-0.096706944444,-1.639902584880,1.360000000000,0.482258000000,-0.045971527778,-0.796958912037,1.360000000000,0.487403000000,0.030727083333,1.507572337960,1.360000000000,0.475569500000,-0.011909722222,1.507903163580
,,,,,,,,,,,,1.380000000000,0.410914000000,-0.137676388889,-0.613350694444,1.380000000000,0.477799000000,-0.093610416667,-0.267307098766,1.380000000000,0.493577000000,-0.010956944444,-0.130345293210,1.380000000000,0.478313500000,0.026677777778,2.694905478400
,,,,,,,,,,,,1.400000000000,0.415373000000,-0.116238888889,0.393020833333,1.400000000000,0.477284500000,-0.080986111111,1.255152391980,1.400000000000,0.486031000000,-0.014529861111,-0.376479552469,1.400000000000,0.478142000000,-0.012862500000,12.389088541700
,,,,,,,,,,,,1.420000000000,0.407141000000,-0.120050000000,1.375903742280,1.420000000000,0.474026000000,-0.039778472222,2.806724537040,1.420000000000,0.492891000000,-0.026201388889,-0.595486111111,1.420000000000,0.477970500000,0.233668750000,34.495517939800
,,,,,,,,,,,,1.440000000000,0.408684500000,-0.040016666667,1.221077353400,1.440000000000,0.473854500000,0.063597916667,4.489303626540,1.440000000000,0.485516500000,-0.056452083333,0.122074652778,1.440000000000,0.477456000000,1.041147916670,61.766135223800
,,,,,,,,,,,,1.460000000000,0.407484000000,-0.051450000000,0.169051890432,1.460000000000,0.479514000000,0.054070138889,13.546978202200,1.460000000000,0.488603500000,-0.001667361111,0.107849151235,1.460000000000,0.466823000000,3.842076388890,31.695409915100
,,,,,,,,,,,,1.480000000000,0.406455000000,-0.050735416667,0.265322145062,1.480000000000,0.479342500000,0.230572222222,36.528772183600,1.480000000000,0.488089000000,-0.048591666667,-0.103548418210,1.480000000000,0.684456500000,3.892573611110,-63.778547453700
,,,,,,,,,,,,1.500000000000,0.405769000000,-0.072411111111,2.719055748460,1.500000000000,0.468023500000,1.359375694440,53.697960069400,1.500000000000,0.485345000000,-0.041684027778,0.978251350309,1.500000000000,0.709324000000,0.306318055556,-112.447958140000
,,,,,,,,,,,,1.520000000000,0.402510500000,-0.040969444444,11.833301504600,1.520000000000,0.484830500000,3.972606944440,-1.989585262350,1.520000000000,0.484316000000,0.038825694444,0.263998842593,1.520000000000,0.687372000000,-3.072946527780,-52.897031250000
,,,,,,,,,,,,1.540000000000,0.404568500000,0.262490277778,23.006936728400,1.540000000000,0.710524500000,2.786160416670,-113.856944444000,1.540000000000,0.490833000000,-0.026439583333,-0.437020640432,1.540000000000,0.468366500000,-1.522777083330,5.170142746910
,,,,,,,,,,,,1.560000000000,0.400795500000,0.887988888889,26.303614004600,1.560000000000,0.710181500000,-3.148454166670,-110.307516397000,1.560000000000,0.482772500000,-0.064550694444,2.123900462960,1.560000000000,0.667135000000,-1.137140277780,-5.979011381170
,,,,,,,,,,,,1.580000000000,0.405769000000,2.638241666670,-24.567771990700,1.580000000000,0.464765000000,-4.082414583330,4.230597993830,1.580000000000,0.483115500000,0.099088888889,2.815987654320,1.580000000000,0.474883500000,-2.692788194440,13.580391589500
,,,,,,,,,,,,1.600000000000,0.610883000000,0.021675694444,-75.691577932100,1.600000000000,0.466994500000,-1.331506944440,56.227452739200,1.600000000000,0.489632500000,0.144822222222,-0.618643904321,1.600000000000,0.473511500000,-0.809861111111,37.044529321000
,,,,,,,,,,,,1.620000000000,0.409199000000,-2.703506944440,-27.169715470700,1.620000000000,0.466480000000,-0.332519444444,38.307621527800,1.620000000000,0.492376500000,0.039778472222,-2.936408179010,1.620000000000,0.473511500000,-0.257726388889,22.148444251500
,,,,,,,,,,,,1.640000000000,0.397365500000,-1.034954861110,24.771560571000,1.640000000000,0.466308500000,0.022152083333,15.345346257700,1.640000000000,0.489289500000,-0.016673611111,-3.097851080250,1.640000000000,0.475741000000,-0.035729166667,9.272049575620
,,,,,,,,,,,,1.660000000000,0.399595000000,-0.390877083333,22.906034915100,1.660000000000,0.468023500000,0.009051388889,2.467297453700,1.660000000000,0.492205000000,-0.081700694444,-2.678033371910,1.660000000000,0.471796500000,-0.070505555556,1.915480324070
,,,,,,,,,,,,1.680000000000,0.394450000000,-0.077175000000,11.912038001500,1.680000000000,0.467166000000,-0.024295833333,-0.381772762346,1.680000000000,0.487231500000,-0.182933333333,0.425441743827,1.680000000000,0.470767500000,-0.024295833333,-0.039368248457
,,,,,,,,,,,,1.700000000000,0.396336500000,-0.043351388889,2.399809027780,1.700000000000,0.466308500000,-0.029536111111,-0.638824266975,1.700000000000,0.479857000000,-0.054784722222,2.856348379630,1.700000000000,0.472825500000,-0.058595833333,-1.469196566360
,,,,,,,,,,,,1.720000000000,0.394278500000,-0.086464583333,-0.358284143518,1.720000000000,0.466308500000,-0.045971527778,-0.504839891975,1.720000000000,0.486888500000,-0.003334722222,2.008111496910,1.720000000000,0.469567000000,-0.131006944444,-0.503185763889
,,,,,,,,,,,,1.740000000000,0.392220500000,-0.100041666667,-0.284510030864,1.740000000000,0.464422000000,-0.055737500000,-0.168059413580,1.740000000000,0.478999500000,0.063836111111,-0.680839120370,1.740000000000,0.465279500000,-0.107425694444,1.606158371910
,,,,,,,,,,,,1.760000000000,0.389819500000,-0.095992361111,0.185923996914,1.760000000000,0.463564500000,-0.048353472222,-0.014225501543,1.760000000000,0.492548000000,-0.013100694444,-3.808795331790,1.760000000000,0.463907500000,-0.022390277778,1.837736304010
,,,,,,,,,,,,1.780000000000,0.388276000000,-0.082177083333,0.212059220679,1.780000000000,0.462707000000,-0.046447916667,-0.193863811728,1.780000000000,0.481572000000,-0.212945833333,-1.306430362650,1.780000000000,0.465965500000,0.000952777778,0.428750000000
,,,,,,,,,,,,1.800000000000,0.386732500000,-0.079795138889,-0.131999421296,1.800000000000,0.462535500000,-0.073125694444,0.241833526235,1.800000000000,0.477113000000,-0.110760416667,3.151114004630,1.800000000000,0.464936500000,-0.024057638889,-0.349351851852
,,,,,,,,,,,,1.820000000000,0.385360500000,-0.090275694444,-0.250434992284,1.820000000000,0.458248000000,-0.041922222222,0.855515046296,1.820000000000,0.476598500000,0.016197222222,3.212978395060,1.820000000000,0.464422000000,-0.031679861111,-0.274585262346
,,,,,,,,,,,,1.840000000000,0.383474000000,-0.108854861111,0.465140817901,1.840000000000,0.460649000000,-0.004049305556,0.256720679012,1.840000000000,0.479685500000,0.077889583333,0.353321759259,1.840000000000,0.463564500000,-0.034538194444,-0.093292824074
,,,,,,,,,,,,1.860000000000,0.380044000000,-0.083606250000,1.522459490740,1.860000000000,0.460649000000,-0.055261111111,0.610704089506,1.860000000000,0.482601000000,-0.002620138889,-1.482760416670,1.860000000000,0.462878500000,-0.028821527778,-0.167066936728
,,,,,,,,,,,,1.880000000000,0.378843500000,-0.010480555556,0.909108796296,1.880000000000,0.456533000000,-0.027630555556,2.558605324070,1.880000000000,0.477970500000,-0.028583333333,-1.074521604940,1.880000000000,0.462707000000,-0.036443750000,-0.453892746914
,,,,,,,,,,,,1.900000000000,0.381416000000,-0.015244444444,-0.983875385802,1.900000000000,0.456190000000,0.121955555556,1.350430169750,1.900000000000,0.481057500000,-0.035729166667,-0.720869020062,1.900000000000,0.461678000000,-0.054784722222,-0.404268904321
,,,,,,,,,,,,1.920000000000,0.380044000000,-0.094086805556,-0.994130979938,1.920000000000,0.465965500000,0.087179166667,-2.305192901230,1.920000000000,0.477284500000,-0.064312500000,0.011248070988,1.920000000000,0.460134500000,-0.057881250000,-0.089984567901
,,,,,,,,,,,,1.940000000000,0.375756500000,-0.095277777778,0.659004629630,1.940000000000,0.462535500000,-0.068361805556,-2.104381751540,1.940000000000,0.477113000000,-0.032870833333,0.525020254630,1.940000000000,0.459277000000,-0.054784722222,0.116781442901
,,,,,,,,,,,,1.960000000000,0.374556000000,-0.029774305556,1.243573495370,1.960000000000,0.457905000000,-0.025725000000,-0.523035300926,1.960000000000,0.476598500000,-0.028821527778,0.373832947531,1.960000000000,0.458076500000,-0.054784722222,0.359607445988
,,,,,,,,,,,,1.980000000000,0.376099500000,-0.021199305556,1.787781635800,1.980000000000,0.462192500000,-0.007860416667,-1.696142939810,1.980000000000,0.475912500000,-0.019531944444,0.212720871914,1.980000000000,0.456704500000,-0.038587500000,0.475396412037
,,,,,,,,,,,,2.000000000000,0.375585000000,-0.096945138889,10.614209104900,2.000000000000,0.461849500000,-0.137200000000,-1.097017746910,2.000000000000,0.475912500000,-0.018579166667,-0.090977044753,2.000000000000,0.456704500000,-0.028821527778,0.229923804012
,,,,,,,,,,,,2.020000000000,0.370268500000,0.221997222222,23.063507909000,2.020000000000,0.453103000000,-0.126004861111,2.294937307100,2.020000000000,0.475226500000,-0.023819444444,-0.274254436728,2.020000000000,0.455675500000,-0.028821527778,-0.042676504630
,,,,,,,,,,,,2.040000000000,0.371983500000,0.845828472222,26.889175347200,2.040000000000,0.453103000000,0.042160416667,2.093133680560,2.040000000000,0.475055000000,-0.030488888889,-0.301712962963,2.040000000000,0.455504000000,-0.027154166667,-0.361592399691
