Time(s),Position(m),Velocity(m/s),Acceleration(m/s^2)
3.88,0.3356255,-0.0390638889,0.8909133873
3.9,0.331338,0.0076222222,0.1531722608
3.92,0.337512,-0.0116715278,-1.4288358411
3.94,0.332367,-0.0978979167,-0.9349131944
3.96,0.3304805,-0.0554993056,0.0089322917
3.98,0.3318525,-0.0755076389,0.0827064043
4,0.326879,-0.0683618056,0.6692602238
4.02,0.327908,-0.0173881944,-0.0704658565
4.04,0.328937,-0.0778895833,-0.444298804
4.06,0.3232775,-0.0719347222,0.6563580247
4.08,0.325164,-0.0312034722,0.8230941358
4.1,0.3225915,-0.0159590278,0.0294434799
4.12,0.3249925,-0.0202465278,-1.1853481867
4.14,0.323449,-0.1014708333,-0.6513956404
4.16,0.3184755,-0.0666944444,4.4072588735
4.18,0.321048,-0.04930625,23.0155381944
4.2,0.3153885,0.0178645833,98.6975221836
4.22,0.3249925,2.5734527778,197.999793596
4.24,0.3126445,7.7651388889,242.582515432
4.26,0.318304,23.8604138889,-184.88785108
4.28,2.2042895,1.0385277778,-610.83211902
4.3,0.3054415,-20.0345347222,-203.820008681
4.32,0.5287345,-4.7379256944,146.960348187
4.34,0.540225,-4.6619416667,114.270476466
4.36,0.3020115,-1.4301194444,77.2385185185
4.38,0.50078,-1.27553125,5.2114959491
4.4,0.302183,-2.7339958333,15.078039159
4.42,0.310415,-0.9122847222,36.7954176312
4.44,0.2982385,-0.4997319444,32.6392554012
4.46,0.296352,0.1338652778,33.3224103009
4.48,0.293951,0.7260166667,30.4127989969
4.5,0.292236,2.4293451389,-11.7165200617
4.52,0.4916905,0.2015125,-50.0304272762
4.54,0.289835,-1.7781215278,0.5538020833
4.56,0.2872625,1.5208715278,3.7806751543
4.58,0.4831155,-0.4054069444,-35.9160831404
4.6,0.280917,-2.2452208333,13.1010252701
4.62,0.2800595,0.1372,54.2279427083
4.64,0.2862335,2.4907993056,-6.6998804012
4.66,0.503867,-0.1386291667,-68.6651726466
4.68,0.2759435,-2.8595243056,-22.1421585648
4.7,0.277144,-0.9039479167,26.6126051312
4.72,0.2824605,-0.4077888889,19.7694772377
4.74,0.273028,-0.2215208333,10.0802565586
4.76,0.269255,-0.16506875,3.5213078704
4.78,0.2673685,-0.1298159722,1.6799324846
4.8,0.2646245,-0.1086166667,0.8995148534
4.82,0.262738,-0.0914666667,0.301712963
4.84,0.2615375,-0.09646875,-0.1257137346
4.86,0.259651,-0.1248138889,2.8685889275
4.88,0.2543345,-0.0721729167,17.4133371914
4.9,0.256564,-0.0295361111,77.409224537
4.92,0.2581075,1.5523131944,192.015158179
4.94,0.2488465,6.6422902778,283.505313465
4.96,0.238728,20.7164854167,12.869447338
4.98,1.4935935,15.7136875,-579.803653549
5,1.5001105,-15.6555680556,-577.013470293
5.02,0.2437015,-20.7824652778,25.5738126929
5.04,0.234955,-6.2835694444,307.681387924
5.06,0.2371845,0.65813125,174.231627122
5.08,0.4309795,-0.0516881944,10.0776099537
5.1,0.2354695,-2.5327215278,-8.8165027006
5.12,0.2344405,-1.0449590278,23.5541222994
5.14,0.2234645,-0.5247423611,20.9604494599
5.16,0.2214065,-0.1433930556,11.5054533179
5.18,0.221578,-0.1795986111,3.6609162809
5.2,0.2121455,-0.1336270833,4.5081606867
5.22,0.21609,-0.0890847222,12.6726060957
5.24,0.210602,0.1960340278,24.6666888503
5.26,0.2090585,0.8882270833,28.9247453704
5.28,0.2087155,2.81045625,-26.2139602623
5.3,0.436296,-0.0476388889,-81.1614486883
5.32,0.2080295,-2.9619479167,-27.7162393904
5.34,0.2021985,-1.0663965278,26.9225887346
5.36,0.203056,-0.4247006944,22.2572858796
5.38,0.200312,-0.1931756944,10.4865104167
5.4,0.1936235,-0.2038944444,2.9837162423
5.42,0.190708,-0.1555409722,1.5982185571
5.44,0.188307,-0.1314833333,0.8138310185
5.46,0.1860775,-0.1364854167,3.2688879244
5.48,0.1816185,-0.0957541667,15.8931934799
5.5,0.1833335,-0.1031381944,70.111873071
5.52,0.177674,1.6709340278,149.482231867
5.54,0.17836,5.58018125,195.818329475
5.56,0.1727005,17.2988715278,-85.1607995756
5.58,1.4606655,4.1569694444,-431.458800154
5.6,0.4121145,-12.5383173611,-235.989822531
5.62,0.39445,-5.9822534722,25.3630767747
5.64,0.367696,-5.7573979167,66.409603588
5.66,0.1617245,-3.9106763889,96.1862249228
5.68,0.1620675,-1.2650506944,74.1254494599
5.7,0.1600095,-0.4921097222,37.1606491127
5.72,0.1504055,-0.1857916667,14.6929581404
5.74,0.15092,-0.0938486111,2.898363233
5.76,0.1507485,-0.1655451389,-1.0510329861
5.78,0.143717,-0.2146131944,-0.4075771605
5.8,0.140287,-0.1929375,1.4404147377
5.82,0.1359995,-0.1405347222,2.603597608
5.84,0.134799,-0.0926576389,3.2592939815
5.86,0.129311,0.05788125,0.7962972608
5.88,0.1421735,-0.0109569444,-3.6453674769
5.9,0.1315405,-0.1996069444,-3.2583015046
5.92,0.128968,-0.1776930556,-0.9851986883
5.94,0.125538,-0.1926993056,-0.2590364583
5.96,0.1212505,-0.1862680556,0.2739236111
5.98,0.1181635,-0.1876972222,0.7923273534
6,0.1130185,-0.1560173611,3.9983584105
6.02,0.1116465,-0.1124277778,16.9028732639
6.04,0.1095885,-0.1202881944,72.6807339892
6.06,0.1068445,1.8107541667,145.410099344
6.08,0.1051295,5.6668840278,170.704695216
6.1,0.098441,17.3650895833,-159.774216821
6.12,1.496509,0.0221520833,-491.576100502
6.14,0.106673,-17.6213868056,-165.081983025
6.16,0.090552,-6.0587138889,169.275197724
6.18,0.0924385,-2.0689569444,146.186216242
6.2,0.0893515,-0.1622104167,72.7313503086
6.22,0.08575,-0.1755493056,16.8582118056
6.24,0.0804335,-0.1298159722,3.6324652778
6.26,0.0804335,-0.0821770833,-0.4992158565
6.28,0.0804335,-0.1726909722,0.2974122299
6.3,0.0735735,-0.2624902778,12.1039168596
6.32,0.0667135,0.1250520833,27.5974729938
6.34,0.0643125,0.8968020833,32.1800694444
6.36,0.0632835,2.9683791667,-27.1293547454
6.38,0.30527,-0.0688381944,-86.4549893904
6.4,0.0619115,-3.1739409722,-30.2980025077
6.42,0.056595,-1.2078840278,28.2716956019
6.44,0.0526505,-0.5276006944,25.3094830247
6.46,0.049049,-0.1784076389,13.2393103781
6.48,0.045619,-0.1643541667,3.7241039738
6.5,0.042189,-0.1400583333,1.4662191358
6.52,0.0399595,-0.1143333333,0.5478472222
6.54,0.038073,-0.111475,-0.2907957176
6.56,0.035672,-0.1229083333,-1.2769868827
6.58,0.033614,-0.1655451389,-1.7970447531
6.6,0.0296695,-0.2200916667,-0.8915750386
6.62,0.024696,-0.2555826389,2.1741859568
6.64,0.0149205,-0.1012326389,3.6456983025
6.66,0.0221235,-0.0080986111,0.6279070216
6.68,0.018865,-0.0995652778,-1.6478423997
6.7,0.0162925,-0.1295777778,-1.5552112269
6.72,0.0135485,-0.1610194444,-1.0801456404
6.74,0.009604,-0.16935625,-0.0403607253
6.76,0.0070315,-0.1841243056,2.974453125
6.78,0.0018865,-0.1741201389,13.7941049383
6.8,-0.0012005,0.2129458333,26.961956983
6.82,-0.0025725,0.9330076389,30.8044965278
6.84,-0.0012005,2.8900131944,-24.4913512731
6.86,0.227752,0.0566902778,-79.3730054012
6.88,0.0012005,-2.7909243056,-26.4799440586
6.9,0.0025725,-0.9094263889,27.6126909722
6.92,0.0025725,-0.2798784722,24.5896064815
6.94,0.0032585,0.0721729167,13.7391878858
6.96,0.005145,0.1252902778,4.8055729167
6.98,0.008232,0.1781694444,1.9257359182
7,0.013034,0.1919847222,0.489291088
7.02,0.0166355,0.1810277778,0.0744357639
7.04,0.0197225,0.1798368056,0.1356385031
7.06,0.0221235,0.2350979167,-1.4946701389
7.08,0.033614,0.1174298611,-2.7541232639
7.1,0.0265825,0.0128625,0.5392457562
7.12,0.02744,0.1819805556,2.0636902006
7.14,0.0379015,0.1917465278,-0.4297424769
7.16,0.0372155,0.1171916667,-1.250851659
7.18,0.040474,0.1117131944,-0.823755787
7.2,0.0420175,0.0945631944,-0.4767197145
7.22,0.0440755,0.0948013889,-0.0886612654
7.24,0.0461335,0.0833680556,0.6712451775
7.26,0.0468195,0.1021854167,2.3974932485
7.28,0.049392,0.1826951389,3.525939429
7.3,0.0536795,0.2641576389,2.985701196
7.32,0.0574525,0.4187458333,-2.4322299383
7.34,0.079919,0.1695944444,-7.5391849923
7.36,0.064484,-0.0936104167,-3.4402555941
7.38,0.066885,0.0309652778,1.2604456019
7.4,0.0686,0.0652652778,1.6547897377
7.42,0.0701435,0.0952777778,1.493677662
7.44,0.07203,0.1193354167,1.1741001157
7.46,0.0749455,0.1433930556,5.0043991127
7.48,0.0780325,0.1579229167,25.0365518904
7.5,0.081291,0.1653069444,110.31181713
7.52,0.084378,3.1110576389,219.938494406
7.54,0.0896945,8.9492034722,256.84540027
7.56,0.0896945,26.5482,-242.802845293
7.58,2.2042895,0.2732090278,-740.914405864
7.6,0.104615,-26.1713763889,-247.255096451
7.62,0.103929,-8.7214895833,253.95960841
7.64,0.1041005,-2.8590479167,219.491879823
7.66,0.10633,0.0995652778,110.212238619
7.68,0.108731,0.1090930556,24.2723447145
7.7,0.111818,0.0764604167,3.9735464892
7.72,0.1109605,0.0743166667,1.1016493056
7.74,0.112504,0.1624486111,1.0913937114
7.76,0.1205645,0.1262430556,1.8823977624
7.78,0.1181635,0.0674090278,12.4016599151
7.8,0.1202215,0.4547131944,25.8616309799
7.82,0.1239945,1.1459534722,29.3958410494
7.84,0.1281105,3.0967659722,-27.0287837577
7.86,0.3647805,0.1643541667,-82.7513966049
7.88,0.134799,-2.7780618056,-28.1416811343
7.9,0.1370285,-0.8605965278,27.4284211034
7.92,0.139258,-0.2331923611,24.1251273148
7.94,0.1401155,0.0983743056,12.8899585262
7.96,0.142345,0.13934375,3.4994733796
7.98,0.146461,0.1514916667,0.3801186343
8,0.149548,0.11361875,-0.0661651235
8.02,0.1493765,0.1405347222,4.2259664352
8.04,0.155722,0.1455368056,27.3166020448
8.06,0.1555505,0.13076875,129.114952739
8.08,0.1606955,2.9569458333,317.307751736
8.1,0.162239,11.3773576389,459.793021798
8.12,0.1603525,34.0632347222,13.7762403549
8.14,2.2042895,25.6297222222,-948.374157986
8.16,2.2042895,-25.2569479167,-948.137948495
8.18,0.171843,-33.5799381944,10.7551408179
8.2,0.1898505,-11.1189166667,453.822611883
8.22,0.180761,-2.8485673611,314.254562114
8.24,0.1833335,-0.0004763889,129.657506752
8.26,0.1812755,0.0302506944,29.548351659
8.28,0.1836765,0.1098076389,6.1358227238
8.3,0.1853915,0.17793125,-0.4148553241
8.32,0.1946525,0.0838444444,-2.4242901235
8.34,0.1888215,-0.0128625,0.1224054784
8.36,0.190022,0.0638361111,4.9862037037
8.38,0.191737,0.1398201389,14.5258912037
8.4,0.1970535,0.4923479167,25.8712249228
8.42,0.197911,1.16834375,29.1076919367
8.44,0.204771,3.1422611111,-28.0014110725
8.46,0.443499,0.1224319444,-83.2439959491
8.48,0.206486,-2.7756798611,-27.2871585648
8.5,0.2155755,-0.80390625,26.995701196
8.52,0.216776,-0.2651104167,23.025462963
8.54,0.214718,0.0807479167,12.3265625
8.56,0.2196915,0.1090930556,2.7041685957
8.58,0.2207205,0.0845590278,0.1958487654
8.6,0.22295,0.0662180556,0.6226138117
8.62,0.221578,0.1148097222,1.2849266975
8.64,0.227752,0.1595902778,0.757259838
8.66,0.230496,0.1052819444,2.7564390432
8.68,0.22981,0.1317215278,15.3860378086
8.7,0.2347835,0.5190256944,38.2136670525
8.72,0.2406145,1.089025,92.0942428627
8.74,0.2392425,4.6807590278,109.099341242
8.76,0.4779705,5.3312680556,90.8708497299
8.78,0.2299815,13.3588972222,-131.651723573
8.8,1.4781585,1.9834451389,-405.165110918
8.82,0.4440135,-14.8404666667,-163.237299383
8.84,0.2430155,-5.0061326389,119.217973573
8.86,0.4459,-2.23164375,86.5128838735
8.88,0.261366,-2.5217645833,58.493277392
8.9,0.258965,-0.7679388889,44.0361979167
8.92,0.261366,-0.3041743056,23.5570997299
8.94,0.2557065,-0.0045256944,11.8832561728
8.96,0.26068,0.0602631944,4.3265374228
8.98,0.258279,0.1126659722,1.3600241127
9,0.2663395,0.1124277778,-0.7393952546
9.02,0.2642815,0.0426368056,-0.2441493056
9.04,0.265825,0.0640743056,3.1180314429
9.06,0.267197,0.0819388889,12.6941097608
9.08,0.269255,0.4118381944,24.7053954475
9.1,0.2694265,1.1056986111,27.4793682485
9.12,0.2790305,2.9331263889,-27.355308642
9.14,0.501123,0.0095277778,-77.5663667052
9.16,0.2721705,-2.6251409722,-22.5636304012
9.18,0.285033,-0.6374083333,26.6079735725
9.2,0.2910355,-0.18221875,19.5388917824
9.22,0.28812,0.0283451389,9.6161082176
9.24,0.2893205,0.0481152778,2.7369203318
9.26,0.2906925,0.0659798611,1.3802044753
9.28,0.2910355,0.1152861111,0.138285108
9.3,0.2965235,0.1019472222,-1.8132552083
9.32,0.2978955,-0.0138152778,-1.3209866898
9.34,0.292922,-0.0100041667,1.6445341435
9.36,0.294294,0.1324361111,1.4447154707
9.38,0.3033835,0.0709819444,0.1882397762
9.4,0.295666,0.0759840278,1.6097974537
9.42,0.3044125,0.1438694444,3.5044357639
9.44,0.302183,0.1681652778,10.883831983
9.46,0.3147025,0.385875,23.2788753858
9.48,0.30527,0.8813194444,39.2130912423
9.5,0.3030405,3.3132847222,-3.3171884645
9.52,0.549829,0.9101409722,-55.2723591821
9.54,0.3009825,-0.1953194444,-49.2427314815
9.56,0.527877,-0.7360208333,-47.0563049769
9.58,0.320705,-2.9807652778,-2.717732446
9.6,0.3092145,-0.8758409722,39.0936631944
9.62,0.3174465,-0.1402965278,25.2671373457
9.64,0.3222485,0.0466861111,10.430931713
9.66,0.316589,0.0397784722,2.3230574846
9.68,0.3219055,0.0919430556,-0.6252604167
9.7,0.3239635,0.0054784722,-1.8728038194
9.72,0.321391,-0.0478770833,0.0334133873
9.74,0.3198475,0.0019055556,2.0216753472
9.76,0.321048,0.0702673611,2.0729533179
9.78,0.321734,0.1610194444,-1.1413483796
9.8,0.333053,0.0176263889,-3.8484944059
9.82,0.3225915,-0.1305305556,-0.6685985725
9.84,0.321048,0.0014291667,2.3286815201
9.86,0.324821,0.0614541667,1.2736786265
9.88,0.32585,0.0333472222,1.007033179
9.9,0.3243065,0.0626451389,3.2546624228
9.92,0.328937,0.0678854167,12.4433439429
9.94,0.327565,0.3844458333,24.8416956019
9.96,0.3301375,1.0649673611,28.8863695988
9.98,0.3315095,3.0295951389,-27.6378337191
10,0.5702375,0.0447805556,-82.7368402778
10.02,0.331681,-2.8761979167,-26.3605160108
10.04,0.3369975,-0.8677423611,29.0087750772
10.06,0.3376835,-0.2358125,23.9656693673
10.08,0.339913,0.094325,10.7167650463
10.1,0.343686,0.0038111111,1.4860686728
10.12,0.338198,0.0014291667,1.3931066744
10.14,0.341971,0.0757458333,1.5270910494
10.16,0.342314,0.1036145833,0.2540740741
10.18,0.3469445,0.0919430556,-1.3051070602
10.2,0.3476305,0.0097659722,-1.040777392
10.22,0.3452295,0.0159590278,0.7509741512
10.24,0.346773,0.08575,0.723515625
10.26,0.3510605,0.0638361111,-0.1604504244
10.28,0.349174,0.0447805556,0.2630063657
10.3,0.351575,0.0769368056,0.5911853781
10.32,0.352947,0.0800333333,0.4803587963
10.34,0.354319,0.1045673611,-0.0138946759
10.36,0.358435,0.0719347222,-0.2527507716
10.38,0.3562055,0.0795569444,0.100240162
10.4,0.361179,0.0998034722,0.0066165123
10.42,0.3616935,0.0607395833,5.4801263503
10.44,0.3634085,0.0328708333,33.9774450231
10.46,0.361865,0.3958791667,122.028998843
10.48,0.3651235,3.6710527778,223.315562307
10.5,0.3664955,10.8133131944,205.303761574
10.52,0.616371,22.9593243056,-245.060730131
10.54,2.2042895,-1.6883222222,-558.212650463
10.56,0.360493,-19.4902604167,-36.841402392
10.58,0.366324,5.9508118056,147.894268904
10.6,1.452948,-1.6082888889,-148.711739005
10.62,0.3654665,-10.7618631944,-48.8960262346
10.64,0.5853295,-4.2739229167,78.9287065972
10.66,0.3795295,-3.9957118056,88.250710841
10.68,0.3809015,-0.8651222222,78.5724074074
10.7,0.378672,-0.3453819444,34.112421875
10.72,0.376271,0.0035729167,15.5709693287
10.74,0.3774715,0.1248138889,4.2875
10.76,0.384503,0.1071875,0.0307667824
10.78,0.382102,0.0666944444,-0.9028231096
10.8,0.3863895,0.0531173611,-0.6189747299
10.82,0.383817,0.0512118056,-0.5495013503
10.84,0.388276,0.0609777778,-1.6203838735
10.86,0.388962,-0.042875,-1.4420688657
10.88,0.383817,-0.0304888889,0.2596981096
10.9,0.3874185,-0.0023819444,0.9170486111
10.92,0.384846,-0.0011909722,1.7957214506
10.94,0.3860465,0.0602631944,2.4586959877
10.96,0.3860465,0.1481569444,0.7264930556
10.98,0.393764,0.1503006944,-3.2275347222
11,0.3973655,-0.0624069444,-3.5586911651
11.02,0.3870755,-0.1059965278,1.0460706019
11.04,0.3881045,0.0688381944,2.1751784336
11.06,0.395136,0.0426368056,0.4651408179
11.08,0.388962,0.0431131944,0.1376234568
11.1,0.3959935,0.06216875,-0.6566888503
11.12,0.3935925,-0.0004763889,-0.4608400849
11.14,0.3939355,0.0252486111,0.48234375
11.16,0.394793,0.0404930556,0.5299826389
11.18,0.395822,0.0509736111,0.3314872685
11.2,0.396851,0.0552611111,0.018195409
11.22,0.3983945,0.04501875,0.0486313657
11.24,0.3983945,0.0459715278,1.049378858
11.26,0.3997665,0.0755076389,3.8144193673
11.28,0.4014815,0.0855118056,14.9179195602
11.3,0.402682,0.4413743056,34.4300144676
11.32,0.410571,1.2567138889,50.5412220293
11.34,0.397194,3.86089375,1.8840518904
11.36,0.642096,2.9386048611,-107.421062886
11.38,0.632149,-2.8697666667,-107.302296489
11.4,0.409199,-3.7615666667,1.1396942515
11.42,0.4079985,-1.2710055556,51.2296701389
11.44,0.4079985,-0.3036979167,35.9782783565
11.46,0.408513,0.0195319444,14.9142804784
11.48,0.4086845,0.0352527778,3.3211583719
11.5,0.4103995,0.0292979167,0.4959076003
11.52,0.409885,0.0252486111,0.3275173611
11.54,0.4107425,0.0454951389,0.3582841435
11.56,0.4116,0.0655034722,-0.6977112269
11.58,0.4148585,0.0188173611,-1.6865489969
