Time(s),Position(m),Velocity(m/s),Acceleration(m/s^2)
3.2,0.1675555,-0.0362055556,-1.2888966049
3.22,0.170128,-0.1212409722,-1.826488233
3.24,0.161896,-0.1700708333,0.3668856096
3.26,0.160524,-0.0933722222,2.0894945988
3.28,0.1593235,-0.0516881944,2.0349083719
3.3,0.15778,0.008575,0.6702527006
3.32,0.160524,0.0133388889,-2.2228173225
3.34,0.1617245,-0.1238611111,-2.9827237654
3.36,0.153664,-0.1812659722,-0.3645698302
3.38,0.151606,-0.1131423611,1.4205652006
3.4,0.1504055,-0.0826534722,1.4099787809
3.42,0.1486905,-0.0624069444,1.2518441358
3.44,0.14749,-0.0357291667,1.4450462963
3.46,0.1469755,-0.0019055556,2.594996142
3.48,0.148862,-0.0359673611,10.9516512346
3.5,0.1459465,0.2427201389,23.4591753472
3.52,0.1449175,0.87250625,29.1675713735
3.54,0.1397725,2.8964444444,-25.7101128472
3.58,0.139258,-2.94336875,-27.1617756559
3.6,0.144403,-0.9885069444,27.5491724537
3.62,0.140287,-0.4035013889,23.7916550926
3.64,0.1387435,-0.0354909722,11.9100530478
3.66,0.14063,-0.0697909722,1.9856153549
3.68,0.1356565,-0.0843208333,0.1482098765
3.7,0.136857,-0.0840826389,0.1707060185
3.72,0.1322265,-0.0776513889,0.6537114198
3.74,0.133084,-0.0416840278,0.368208912
3.76,0.131712,-0.0569284722,-0.2140441744
3.78,0.1305115,-0.0628833333,-0.1783150077
3.8,0.129311,-0.0693145833,0.1531722608
3.82,0.1277675,-0.0724111111,1.0133188657
3.84,0.124509,-0.0023819444,0.6781925154
3.86,0.1294825,-0.0092895833,-1.1224913194
3.88,0.125881,-0.0905138889,-1.0748524306
3.9,0.1236515,-0.0790805556,0.1151273148
3.92,0.1226225,-0.0643125,0.3973215664
3.94,0.120736,-0.0323944444,-0.2997280093
3.96,0.123137,-0.0859881944,0.3635773534
3.98,0.117649,-0.1569701389,9.6068451003
4,0.115934,0.1224319444,22.5659461806
4.02,0.1095885,0.7436430556,28.1267939815
4.04,0.1078735,2.6487222222,-23.4396566358
4.08,0.1023855,-2.7585298611,-22.3307291667
4.1,0.106673,-0.84678125,28.4946720679
4.12,0.105987,-0.2060381944,21.9383699846
4.14,0.1140475,-0.0002381944,8.9825771605
4.16,0.105301,-0.0905138889,2.1305169753
4.18,0.1037575,0.0781277778,-1.4830912423
4.2,0.1171345,-0.1055201389,-5.4301716821
4.22,0.1006705,-0.3196569444,-1.3954224537
4.24,0.0958685,-0.1805513889,3.3691280864
4.26,0.0941535,-0.0597868056,2.8838069059
4.28,0.095354,-0.0061930556,-0.4896219136
4.3,0.097755,-0.1329125,-1.8565933642
4.32,0.087465,-0.1586375,0.332810571
4.34,0.0890085,-0.0797951389,1.1466415895
4.36,0.0866075,-0.0852736111,1.2217390046
4.38,0.0848925,-0.0609777778,3.2801359954
4.4,0.0842065,-0.0566902778,12.4737798997
4.42,0.0831775,0.2715416667,24.5767042824
4.44,0.082663,0.8918,29.5930131173
4.46,0.07546,2.9774305556,-27.3880603781
4.5,0.076146,-3.1520270833,-28.7239342207
4.52,0.0742595,-1.10403125,29.8401398534
4.54,0.0722015,-0.4004048611,25.0544164738
4.56,0.073402,-0.0948013889,11.6275279707
4.58,0.0687715,-0.1429166667,2.5873871528
4.6,0.065856,-0.1129041667,1.4185802469
4.62,0.0639695,-0.0709819444,0.6927488426
4.64,0.0639695,-0.06645625,-0.3963290895
4.66,0.062426,-0.111475,-0.4998775077
4.68,0.05831,-0.1083784722,0.3804494599
4.7,0.0574525,-0.0774131944,0.562734375
4.72,0.0560805,-0.0762222222,0.2537432485
4.74,0.0543655,-0.0743166667,-0.0688117284
4.76,0.052479,-0.06216875,2.2261255787
4.78,0.052822,-0.0952777778,17.3144203318
4.8,0.051107,-0.2308104167,89.1118499228
4.82,0.041503,2.1778118056,184.653295718
4.84,0.038416,7.15155,219.009536073
4.86,0.032242,21.9872527778,-197.656065779
4.9,0.0492205,-21.9839180556,-208.690423418
4.92,0.036358,-7.4883569444,210.050116705
4.94,0.038416,-2.5891736111,181.671564429
4.96,0.0324135,-0.1867444444,91.2043219522
4.98,0.0300125,-0.1710236111,21.1715162037
5,0.025382,-0.1503006944,4.9825646219
5.02,0.023324,-0.094325,1.5677826003
5.04,0.0217805,-0.0574048611,0.1009018133
5.06,0.022295,-0.0800333333,-1.6640528549
5.08,0.0200655,-0.1669743056,-1.3934375
5.1,0.0138915,-0.1769784722,4.2626880787
5.12,0.0114905,-0.1143333333,22.8865162037
5.14,0.009604,-0.0543083333,94.9168470293
5.16,0.009604,2.4607868056,186.723602431
5.18,0.009947,7.41094375,216.873395062
5.2,0.0097755,22.2333076389,-205.074168596
5.24,0.0114905,-22.1825722222,-205.875428241
5.26,0.012005,-7.3835513889,215.620889275
5.28,0.012348,-2.4581666667,185.003970872
5.3,0.0121765,0.0114333333,92.9666300154
5.32,0.0125195,0.02786875,21.4547029321
5.34,0.0132055,0.0504972222,4.6365210262
5.36,0.0145775,0.0769368056,1.3851668596
5.38,0.016121,0.1069493056,1.3567158565
5.4,0.0183505,0.1519680556,0.4552160494
5.42,0.0238385,0.1283868056,-0.5597569444
5.44,0.023667,0.0957541667,3.1372193287
5.46,0.0258965,0.1288631944,19.9501080247
5.48,0.029841,0.1140951389,89.7976514275
5.5,0.0320705,2.4750784722,181.365881559
5.52,0.03087,7.3109020833,214.277737269
5.54,0.028812,22.0213145833,-200.166701389
5.58,0.0454475,-21.8567222222,-204.99609375
5.6,0.0334425,-7.2875590278,214.463992091
5.62,0.0406455,-2.238075,184.280455247
5.64,0.046991,0.1550645833,90.2469126157
5.66,0.0471625,0.0940868056,18.7002488426
5.68,0.0492205,0.0764604167,2.1559905478
5.7,0.051107,0.0395402778,-0.2997280093
5.72,0.049735,0.0512118056,1.0877546296
5.74,0.0519645,0.1167152778,0.9190335648
5.76,0.0564235,0.0986125,0.0334133873
5.78,0.0547085,0.1162388889,-0.8029137731
5.8,0.0622545,0.0814625,-1.9541869213
5.82,0.0598535,-0.0228666667,-0.3774720293
5.84,0.057281,0.0462097222,2.0557503858
5.86,0.06174,0.1188590278,2.0067881944
5.88,0.0636265,0.1362472222,1.290550733
5.9,0.066885,0.15649375,0.8584924769
5.92,0.069629,0.17793125,0.1455632716
5.94,0.0746025,0.1724527778,-0.9054697145
5.96,0.0773465,0.1283868056,-1.3335580633
5.98,0.079233,0.1036145833,-1.0014091435
6,0.081291,0.0888465278,-0.596478588
6.02,0.082663,0.0831298611,-0.3245399306
6.04,0.0845495,0.0807479167,-0.2755777392
6.06,0.086093,0.0702673611,-0.088992091
6.08,0.0872935,0.0676472222,0.5455314429
6.1,0.088494,0.0845590278,1.3653173225
6.12,0.0896945,0.1383909722,1.3573775077
6.14,0.094325,0.1743583333,-0.0651726466
6.16,0.099127,0.1148097222,-0.631876929
6.18,0.097755,0.0978979167,0.8101919367
6.2,0.100156,0.1929375,0.4998775077
6.22,0.1089025,0.1541118056,-1.2429118441
6.24,0.1071875,0.07931875,-0.5392457562
6.26,0.108731,0.1348180556,3.1769184028
6.28,0.113876,0.1317215278,20.7755179398
6.3,0.115248,0.0669326389,103.388960262
6.32,0.117992,2.27023125,261.420056906
6.34,0.1126755,9.1507159722,393.96236304
6.36,0.1065015,28.2250888889,53.0505343364
6.48,0.137543,-0.2524861111,166.397014853
6.64,0.1377145,-0.2041326389,67.4411178627
6.74,0.1449175,-1.0297145833,6.9549469522
6.78,0.143031,-2.6413381944,22.7217650463
6.8,0.15092,-0.3973083333,59.7080690586
6.82,0.1510915,0.6583694444,55.545621142
6.84,0.156751,2.7423326389,8.9332841435
6.88,0.155722,0.2913118056,-10.404134838
6.92,0.156408,0.9201451389,36.7550569059
7.02,0.162239,-2.7494784722,59.2776649306
7.04,0.170471,1.3315069444,35.9180680941
7.08,0.1685845,-2.3955215278,-9.8549643133
7.1,0.1654975,-0.8348715278,25.7379021991
7.12,0.1658405,-0.2744,20.5766917438
7.14,0.1661835,-0.0259631944,10.5897280093
7.16,0.163611,0.0131006944,3.3066020448
7.18,0.1672125,0.0300125,1.3166859568
7.2,0.1648115,0.0469243056,0.9074546682
7.22,0.168756,0.0781277778,0.2064351852
7.24,0.1689275,0.0569284722,-0.6371701389
7.26,0.170128,0.0628833333,-1.5823389275
7.28,0.1740725,-0.0269159722,-1.4437229938
7.3,0.16807,-0.0700291667,1.6425491898
7.32,0.1658405,0.1067111111,1.8010146605
7.34,0.1771595,0.0855118056,-1.5247752701
7.36,0.1715,-0.0309652778,-1.7156616512
7.38,0.172872,-0.0281069444,0.1435783179
7.4,0.1702995,-0.0114333333,1.5873013117
7.42,0.1709855,0.0716965278,1.3319039352
7.44,0.17493,0.0757458333,-0.5078173225
7.46,0.175616,0.0100041667,-0.6255912423
7.48,0.173215,0.0290597222,0.2405102238
7.5,0.176988,0.0400166667,0.3589457948
7.52,0.17493,0.0533555556,-0.0770823688
7.54,0.1795605,0.0419222222,2.1027276235
7.56,0.1764735,0.0197701389,19.6318537809
7.58,0.181104,-0.0347763889,102.462317708
7.6,0.1771595,2.0696715278,268.856024306
7.62,0.1706425,8.8162909722,452.462256944
7.64,0.170471,29.0540055556,201.454605517
7.72,0.168756,-0.0035729167,354.738354552
7.8,0.169442,-28.6533625,201.948197338
7.82,0.1956815,-8.5445111111,443.122388117
7.84,0.196539,-2.3271597222,262.122068866
7.86,0.180761,-0.1210027778,105.608138503
7.88,0.1877925,0.0357291667,25.1288522377
7.9,0.1850485,0.1143333333,5.0358275463
7.92,0.1929375,0.1419638889,-1.5975569059
7.94,0.1936235,0.0228666667,-3.6301494985
7.96,0.1939665,-0.0890847222,-1.5059182099
7.98,0.187278,-0.0736020833,2.2912982253
8,0.188307,0.0652652778,3.7806751543
8.02,0.1919085,0.1283868056,3.7525549769
8.04,0.1960245,0.0859881944,10.8629899691
8.06,0.192766,0.4018340278,20.948208912
8.08,0.2004835,0.9999402778,21.3111246142
8.1,0.2049425,2.4827006944,-27.9130806327
8.14,0.195167,-2.5758347222,-20.6455034722
8.16,0.195167,-0.8141486111,27.8141637731
8.18,0.19551,-0.1488715278,21.9817081404
8.2,0.2032275,0.0924194444,7.9371682099
8.22,0.2011695,-0.0326326389,-0.7906732253
8.24,0.200655,-0.1024236111,0.0188570602
8.26,0.1943095,-0.0423986111,2.3167717978
8.28,0.1984255,0.0507354167,2.2158699846
8.3,0.197911,0.0776513889,0.4161786265
8.32,0.2025415,0.0512118056,-0.9107629244
8.34,0.199626,0.0214375,-1.0503713349
8.36,0.2035705,0.0014291667,-0.5577719907
8.38,0.200312,-0.0443041667,1.7202932099
8.4,0.1973965,0.1083784722,2.4762297454
8.42,0.208201,0.0962305556,2.4166811343
8.44,0.2004835,0.1029,10.3909018133
8.46,0.2159185,0.2350979167,30.4389342207
8.48,0.198254,0.9525395833,59.4298447145
8.5,0.20237,3.6548555556,42.1356047454
8.64,0.207858,-20.9623020833,-119.884256366
8.66,0.2070005,-6.8071208333,233.503337191
8.68,0.2114595,-2.0551416667,197.311345486
8.7,0.2155755,0.0766986111,167.947925347
8.72,0.2152325,2.1659020833,195.27147473
8.74,0.211631,6.8654784722,229.354453125
8.76,0.2152325,20.9530125,-131.437017747
8.84,0.2166045,-5.1640555556,186.05632716
8.86,0.216776,1.1380930556,109.474166667
8.9,0.2169475,-2.4579284722,-5.4496903935
8.92,0.213689,-0.8689333333,26.8822280093
8.94,0.213003,-0.2932173611,21.5976195988
8.96,0.2131745,-0.0026201389,10.8954108796
8.98,0.2131745,0.0090513889,2.7157474923
9,0.2135175,0.0159590278,0.4654716435
9.02,0.214032,0.0116715278,-0.2011419753
9.04,0.214032,0.0045256944,-0.3122993827
9.06,0.2142035,-0.0030965278,-0.2851716821
9.08,0.2138605,-0.0080986111,-0.1574729938
9.1,0.2138605,-0.01071875,0.4290808256
9.12,0.213346,-0.008575,3.0224228395
9.14,0.213346,0.0061930556,12.9802739198
9.16,0.2135175,0.2898826389,33.917896412
9.18,0.213689,1.1268979167,62.1121788194
9.2,0.2172905,3.2387298611,84.9302141204
9.26,0.2166045,17.5942326389,-125.043812693
9.36,0.2121455,-2.4443513889,152.671721644
9.38,0.2159185,2.3247777778,76.283755787
9.44,0.2111165,-2.3140590278,64.993669946
9.46,0.207515,2.5543972222,83.2089284336
9.6,0.2128315,-3.4495319444,52.8358285108
9.62,0.2021985,-0.4799618056,82.6637278164
9.64,0.202027,2.0832486111,15.1918431713
9.68,0.2008265,-2.2423625,-20.2074903549
9.7,0.215404,-0.8022388889,19.4042457562
9.72,0.200998,-0.4411361111,18.9536612654
9.74,0.200655,-0.0238194444,11.6301745756
9.76,0.203742,-0.0145298611,2.659837963
9.78,0.200655,-0.0190555556,-0.2315779321
9.8,0.2032275,-0.0576430556,-0.8148234954
9.82,0.198254,-0.0805097222,0.5951552855
9.84,0.1991115,-0.0497826389,2.5212220293
9.86,0.1946525,0.0483534722,3.1904822531
9.88,0.2008265,0.1410111111,1.8165634645
9.9,0.204428,0.0404930556,6.3948591821
9.92,0.204085,0.1593520833,17.735230517
9.94,0.196882,0.6707555556,25.5516473765
9.96,0.1922515,2.5222409722,-21.1715162037
10,0.194481,-2.6113256944,-23.3294917052
10.02,0.1939665,-0.8691715278,26.1779002701
10.04,0.1939665,-0.27225625,22.998666088
10.06,0.193109,0.0945631944,10.7859076003
10.08,0.2008265,0.0400166667,-0.0698042052
10.1,0.1956815,-0.0669326389,-1.6408950617
10.12,0.1956815,-0.0626451389,-0.3443894676
10.14,0.194481,-0.0948013889,1.8575858411
10.16,0.187964,0.0383493056,2.5165904707
10.18,0.1973965,0.1024236111,-1.0890779321
10.2,0.196882,-0.0395402778,-3.3059403935
10.22,0.193452,-0.0993270833,-2.3657339892
10.24,0.1922515,-0.1321979167,-0.8211091821
10.26,0.18865,-0.1476805556,4.4714390432
10.28,0.1843625,-0.0807479167,21.6313638117
10.3,0.1829905,0.0700291667,84.1891647377
10.32,0.1929375,2.2087770833,163.973386381
10.34,0.184191,6.4929423611,196.910715664
10.36,0.1788745,19.9564069444,-164.84378858
10.4,0.1809325,-17.8100368056,-15.9107272377
10.42,0.1836765,-0.0838444444,402.962143133
10.44,0.1727005,18.1709013889,8.4069405864
10.48,0.1823045,-17.0756833333,-199.357171103
10.52,0.1706425,-5.4277368056,142.651675347
10.54,0.170814,-0.9580180556,117.465590278
10.56,0.1775025,-0.2565354167,45.4908381559
10.58,0.174244,0.0828916667,15.6229089506
10.6,0.180418,0.077175,1.064927662
10.62,0.1792175,-0.0071458333,-1.6127748843
10.64,0.1788745,-0.0352527778,-0.9775896991
10.66,0.1775025,-0.0447805556,0.1217438272
10.68,0.1764735,-0.0228666667,0.8009288194
10.7,0.1761305,0.0178645833,0.0509471451
10.72,0.179046,-0.0216756944,-0.7182224151
10.74,0.174587,-0.0350145833,-0.4565393519
10.76,0.177331,-0.0385875,-0.1005709877
10.78,0.173215,-0.0388256944,0.2458034336
10.8,0.1754445,-0.0292979167,0.4853211806
10.82,0.1715,0.0026201389,-0.2117283951
10.84,0.177331,-0.0412076389,-0.7923273534
10.86,0.1689275,-0.0507354167,-0.3807802855
10.88,0.1751015,-0.0481152778,-0.2127208719
10.9,0.167727,-0.0726493056,0.5051707176
10.92,0.1702995,-0.0154826389,0.6021026235
10.94,0.168756,-0.0304888889,-0.1260445602
10.96,0.168756,-0.0319180556,-0.417501929
10.98,0.1675555,-0.0452569444,-0.6467640818
11,0.1675555,-0.0731256944,-0.1200896991
11.02,0.1637825,-0.0674090278,1.1023109568
11.04,0.1634395,0.0004763889,1.1595437886
11.06,0.166012,-0.0147680556,0.792658179
11.08,0.161896,0.0078604167,1.036476659
11.1,0.1648115,0.0728875,-0.7341020448
11.12,0.167727,0.0102423611,-3.0750241127
11.14,0.167384,-0.13934375,-0.4459529321
11.16,0.1593235,-0.1757875,12.1866232639
11.18,0.1579515,0.2322395833,26.0855999228
11.2,0.15778,0.8829868056,31.7926726466
11.22,0.152978,2.8847729167,-16.7146334877
11.26,0.1497195,-2.2204486111,-3.0128288966
11.28,0.152635,1.3796222222,7.8911834491
11.32,0.152978,-2.3638416667,-10.8325540123
11.34,0.1517775,-0.8453520833,23.8813088349
11.36,0.1500625,-0.3503840278,18.6198582176
11.38,0.1486905,-0.13076875,9.3282899306
11.4,0.1438885,-0.1243375,3.4210677083
11.42,0.142688,-0.0666944444,2.6380034722
11.44,0.141659,-0.0178645833,2.3032079475
11.46,0.1414875,0.0435895833,1.0695592207
11.48,0.143717,0.0676472222,-1.9981867284
11.5,0.147147,-0.0409694444,-4.441333912
11.52,0.143374,-0.2010361111,-2.610544946
11.54,0.1353135,-0.1948430556,1.7199623843
11.56,0.13377,-0.0821770833,3.8690055941
11.58,0.133084,-0.0016673611,3.5679542824
11.6,0.132055,0.1183826389,0.3797878086
11.62,0.142002,0.0478770833,-3.9024189815
11.64,0.137543,-0.1653069444,-2.5820939429
11.66,0.128968,-0.11790625,1.5363541667
11.68,0.1311975,0.0100041667,4.226958912
11.7,0.1339415,-0.0435895833,21.1864033565
11.72,0.1284535,-0.0788423611,107.122658179
11.74,0.131712,2.16304375,281.276872106
11.76,0.1226225,9.0456722222,484.234087577
11.78,0.117992,30.0437034722,274.426135224
11.88,0.117306,-30.1792361111,268.748836806
11.9,0.123137,-9.3712840278,480.548028549
11.92,0.1147335,-2.5200972222,282.818519483
11.94,0.110446,-0.1138569444,110.593018904
11.96,0.112161,-0.1017090278,23.0178539738
11.98,0.1071875,-0.1155243056,3.7373369985
12,0.10633,-0.0850354167,0.5392457562
12.02,0.1044435,-0.0886083333,0.4313966049
12.04,0.1020425,-0.0550229167,-0.1697135417
12.06,0.104272,-0.1079020833,-0.3890509259
12.08,0.095697,-0.0840826389,-0.0393682485
12.1,0.1010135,-0.0669326389,-1.281949267
12.12,0.09604,-0.1686416667,-1.0626118827
12.14,0.091238,-0.1448222222,0.6140123457
12.16,0.089866,-0.1062347222,0.877349537
12.18,0.0883225,-0.1055201389,0.8525376157
12.2,0.085064,-0.08789375,1.1777391975
12.22,0.083692,-0.0312034722,0.877349537
12.24,0.0859215,-0.0607395833,2.0937953318
12.26,0.0814625,-0.1021854167,12.6977488426
12.28,0.080262,0.2710652778,26.3466213349
12.3,0.0790615,0.9639729167,30.8048273534
12.32,0.0763175,3.0827125,-29.1377970679
12.36,0.07203,-3.2303930556,-29.3151195988
12.38,0.073745,-1.1145118056,29.4090740741
12.4,0.0718585,-0.4959208333,24.8000115741
12.42,0.0663705,-0.1631631944,13.2581674383
12.44,0.064141,-0.1257666667,4.202808642
12.46,0.0622545,-0.1074256944,2.550003858
12.48,0.0584815,-0.0371583333,2.1288628472
12.5,0.060368,0.0335854167,-0.1700443673
12.52,0.063455,-0.0476388889,-2.1136448688
12.54,0.058653,-0.1338652778,-0.6004484954
12.56,0.0543655,-0.0745548611,1.1529272762
12.58,0.0557375,-0.0100041667,-0.1366309799
12.6,0.0577955,-0.09646875,-0.875695409
12.62,0.0499065,-0.1045673611,0.6464332562
12.64,0.0516215,-0.0366819444,0.7377411265
12.66,0.0499065,-0.0269159722,2.9499720293
12.68,0.052136,-0.09646875,22.3734056713
12.7,0.046305,-0.1776930556,110.822611883
12.72,0.04459,2.7849694444,226.408781829
12.74,0.033957,8.8963243056,266.014232253
12.76,0.039445,27.0529340278,-249.694935378
12.8,0.029841,-27.1301090278,-248.888382523
12.82,0.035672,-9.0032736111,263.378875386
12.84,0.0344715,-3.0567493056,224.149242863
12.86,0.0327565,-0.0874173611,111.706577932
12.88,0.0300125,-0.0931340278,24.5915914352
12.9,0.029155,-0.0931340278,3.8997723765
12.92,0.0265825,-0.1043291667,-0.1591271219
12.94,0.024696,-0.1031381944,0.0797289738
12.96,0.0224665,-0.1009944444,0.299066358
12.98,0.0204085,-0.0883701389,0.4165094522
13,0.0190365,-0.0800333333,0.4403288966
13.02,0.0176645,-0.08360625,1.0090181327
13.04,0.0149205,-0.0516881944,5.3530893133
13.06,0.014406,0.0231048611,22.1504292052
13.08,0.0173215,0.0359673611,92.9752314815
13.1,0.0176645,2.4574520833,186.288235918
13.12,0.014063,7.4562006944,218.687642747
13.14,0.016807,22.42576875,-206.19401331
13.18,0.023324,-22.3859902778,-209.850959684
13.2,0.015778,-7.5593388889,216.895560378
13.22,0.0156065,-2.5193826389,187.960890239
13.24,0.015435,0.0047638889,95.1047559799
13.26,0.016464,0.0340618056,22.9556587577
13.28,0.016121,0.0805097222,6.2314313272
13.3,0.0180075,0.1888881944,1.5079031636
13.32,0.0269255,0.1622104167,-0.6408092207
13.34,0.0252105,0.1014708333,-0.3152768133
13.36,0.0279545,0.1529208333,0.0248119213
13.38,0.032928,0.1422020833,-1.0073640046
13.4,0.0351575,0.077175,-0.6136815201
13.42,0.033957,0.0952777778,3.8971257716
13.44,0.0382445,0.1372,23.6388136574
13.46,0.0406455,0.1291013889,112.938572531
13.48,0.045619,2.4579284722,291.573488619
13.5,0.040131,9.715475,485.928245563
13.52,0.043218,31.6457993056,193.138641975
13.6,0.0471625,-31.4130833333,194.675657793
13.62,0.0523075,-9.5103895833,485.381059992
13.64,0.05831,-2.30881875,291.377970679
13.66,0.0564235,0.0559756944,113.649516782
13.68,0.05831,0.0828916667,23.6338512731
13.7,0.060025,0.1029,2.6545447531
13.72,0.0643125,0.04930625,-1.3315731096
13.74,0.0615685,0.0092895833,-0.2778935185
13.76,0.0629405,0.0447805556,0.605080054
13.78,0.064141,0.0540701389,0.6070650077
13.8,0.0649985,0.0700291667,0.3979832176
13.82,0.0670565,0.0733638889,0.0231577932
13.84,0.068257,0.0669326389,-0.1333227238
13.86,0.0698005,0.0557375,0.187578125
13.88,0.0694575,0.0843208333,0.6279070216
13.9,0.0742595,0.0738402778,2.4163503086
13.92,0.072716,0.0471625,12.4367274306
13.94,0.0742595,0.4218423611,24.7355005787
13.96,0.0787185,1.0428152778,28.5866415895
13.98,0.0759745,3.0026791667,-26.3998842593
14.02,0.08575,-2.8692902778,-29.9106057099
14.04,0.0824915,-1.020425,26.9937162423
14.06,0.0804335,-0.3308520833,24.6961323302
14.08,0.0831775,0.0100041667,12.6653279321
14.1,0.081634,0.0016673611,3.6341194059
14.12,0.081977,0.0409694444,1.9935551698
14.14,0.083692,0.0728875,1.6379176312
14.16,0.084721,0.1062347222,1.4506703318
14.18,0.086779,0.1748347222,-0.5594261188
14.2,0.0955255,0.0824152778,-2.3372829861
14.22,0.0896945,0.0042875,-0.7420418596
14.24,0.09261,0.0583576389,0.732117091
14.26,0.0931245,0.0686,0.8356655093
14.28,0.095011,0.1071875,0.1018942901
14.3,0.09947,0.0488298611,0.1220746528
14.32,0.093982,0.1109986111,0.2514274691
14.34,0.105644,0.0976597222,-1.0904012346
14.36,0.09947,0.0247722222,-0.5915162037
14.38,0.1041005,0.0574048611,0.4859828318
14.4,0.1020425,0.0724111111,0.9276350309
14.42,0.107016,0.1009944444,1.9948784722
14.44,0.108045,0.0221520833,14.5318460648
14.46,0.1058155,0.3811111111,43.1952391975
14.48,0.1130185,0.9422972222,116.38445216
14.5,0.0979265,5.3896256944,147.26503858
14.54,0.1037575,17.810275,-221.819568866
