Run 1:Time(s),Run 1:Position(m),Run 1:Velocity(m/s),Run 1:Acceleration(m/s^2),Run 2:Time(s),Run 2:Position(m),Run 2:Velocity(m/s),Run 2:Acceleration(m/s^2),Run 3:Time(s),Run 3:Position(m),Run 3:Velocity(m/s),Run 3:Acceleration(m/s^2),Run 4:Time(s),Run 4:Position(m),Run 4:Velocity(m/s),Run 4:Acceleration(m/s^2),Run 5:Time(s),Run 5:Position(m),Run 5:Velocity(m/s),Run 5:Acceleration(m/s^2),Run 6:Time(s),Run 6:Position(m),Run 6:Velocity(m/s),Run 6:Acceleration(m/s^2)
,,,,,,,,,,,,0.500000000000,0.459448500000,-0.046209722222,-0.314284336420,0.500000000000,0.492719500000,0.011909722222,1.532053433640,0.500000000000,0.498379000000,0.003096527778,0.029112654321
,,,,,,,,,,,,0.520000000000,0.458419500000,-0.050973611111,-0.077744020062,0.520000000000,0.492719500000,0.057404861111,0.304028742284,0.520000000000,0.498550500000,-0.000476388889,0.025142746914
,,,,,,,,,,,,0.540000000000,0.457219000000,-0.046686111111,-0.000992476852,0.540000000000,0.496321000000,0.038587500000,-1.350099344140,0.540000000000,0.498207500000,0.001905555556,0.094946952161
,,,,,,,,,,,,0.560000000000,0.456533000000,-0.045018750000,-0.151848958333,0.560000000000,0.495978000000,-0.043113194444,-0.967003279321,0.560000000000,0.498550500000,0.006907638889,0.019849537037
,,,,,,,,,,,,0.580000000000,0.455675500000,-0.050735416667,-0.338434606481,0.580000000000,0.492376500000,-0.038349305556,0.987183641975,0.580000000000,0.498722000000,0.002620138889,-0.056571180556
,,,,,,,,,,,,0.600000000000,0.454989500000,-0.076698611111,0.249111689815,0.600000000000,0.492205000000,0.059310416667,0.466464120370,0.600000000000,0.498550500000,0.001905555556,-0.029443479938
,,,,,,,,,,,,0.620000000000,0.451216500000,-0.041922222222,0.905800540123,0.620000000000,0.498722000000,0.002381944444,-1.077168209880,0.620000000000,0.498722000000,0.003811111111,-0.087999614198
,,,,,,,,,,,,0.640000000000,0.453789000000,-0.023819444444,0.797620563272,0.640000000000,0.491862000000,-0.045018750000,-0.231908757716,0.640000000000,0.498893500000,-0.001905555556,-0.121413001543
,,,,,,,,,,,,0.660000000000,0.450359000000,-0.010242361111,0.566704282407,0.660000000000,0.494263000000,0.013577083333,-0.105533371914,0.660000000000,0.498550500000,-0.003572916667,-0.042014853395
,,,,,,,,,,,,0.680000000000,0.453103000000,0.009765972222,-0.182284915123,0.680000000000,0.495120500000,-0.035490972222,-0.459516782407,0.680000000000,0.498722000000,-0.003572916667,0.041684027778
,,,,,,,,,,,,0.700000000000,0.451902500000,-0.020961111111,-0.772477816358,0.700000000000,0.491347500000,-0.021675694444,-0.140270061728,0.700000000000,0.498379000000,-0.001905555556,0.119097222222
,,,,,,,,,,,,0.720000000000,0.451731000000,-0.033823611111,-0.748658371914,0.720000000000,0.494777500000,-0.030250694444,-0.255397376543,0.720000000000,0.498550500000,0.003811111111,0.076751543210
,,,,,,,,,,,,0.740000000000,0.450530500000,-0.046686111111,-0.702342785494,0.740000000000,0.490661500000,-0.055499305556,0.545200617284,0.740000000000,0.498722000000,0.001667361111,-0.000330825617
,,,,,,,,,,,,0.760000000000,0.450530500000,-0.078365972222,0.095277777778,0.760000000000,0.490147000000,0.014053472222,0.353321759259,0.760000000000,0.498550500000,0.001667361111,0.001654128086
,,,,,,,,,,,,0.780000000000,0.446071500000,-0.053355555556,1.247874228400,0.780000000000,0.493577000000,-0.014529861111,-0.873710455247,0.780000000000,0.498722000000,0.003811111111,-0.074766589506
,,,,,,,,,,,,0.800000000000,0.447786500000,0.002143750000,0.930281635802,0.800000000000,0.490147000000,-0.063121527778,-0.374494598765,0.800000000000,0.498893500000,-0.001667361111,-0.133653549383
,,,,,,,,,,,,0.820000000000,0.447443500000,-0.000238194444,-0.373171296296,0.820000000000,0.489118000000,-0.037396527778,0.486644483025,0.820000000000,0.498550500000,-0.003572916667,-0.099247685185
,,,,,,,,,,,,0.840000000000,0.447272000000,0.000714583333,1.144987461420,0.840000000000,0.488946500000,-0.019055555556,0.430404128086,0.840000000000,0.498722000000,-0.004287500000,-0.085022183642
,,,,,,,,,,,,0.860000000000,0.449501500000,-0.092181250000,16.777490354900,0.860000000000,0.488946500000,-0.020008333333,0.266314621914,0.860000000000,0.498550500000,-0.010242361111,0.076420717593
,,,,,,,,,,,,0.880000000000,0.444699500000,-0.217709722222,90.193649691400,0.880000000000,0.487917500000,-0.015720833333,0.310314429012,0.880000000000,0.498036000000,-0.004049305556,0.330494791667
,,,,,,,,,,,,0.900000000000,0.437325000000,2.258083333330,188.748586034000,0.900000000000,0.488089000000,-0.003334722222,0.196510416667,0.900000000000,0.498207500000,0.009765972222,0.279547646605
,,,,,,,,,,,,0.920000000000,0.434924000000,7.272790972220,236.491023341000,0.920000000000,0.488089000000,-0.003572916667,-0.083698881173,0.920000000000,0.498722000000,0.011195138889,0.040360725309
,,,,,,,,,,,,0.940000000000,0.437325000000,21.970579166700,-108.984875579000,0.940000000000,0.488089000000,-0.010480555556,-0.213051697531,0.940000000000,0.498722000000,0.007860416667,-0.018526234568
,,,,,,,,,,,,0.960000000000,2.197601000000,2.296909027780,-414.327988040000,0.960000000000,0.487574500000,-0.015482638889,-0.167397762346,0.960000000000,0.499065000000,0.005478472222,0.174345100309
,,,,,,,,,,,,0.980000000000,0.427206500000,-14.774963194400,104.994126157000,0.980000000000,0.487403000000,-0.016673611111,-0.085022183642,0.980000000000,0.498893500000,0.007384027778,0.628899498457
,,,,,,,,,,,,1.000000000000,0.429779000000,17.195256944400,195.846449653000,1.000000000000,0.487060000000,-0.021913888889,0.114796489198,1.000000000000,0.498550500000,0.041207638889,0.585230516975
,,,,,,,,,,,,1.020000000000,2.197601000000,4.884415277780,-219.662916667000,1.020000000000,0.486202500000,-0.013100694444,0.292119020062,1.020000000000,0.501123000000,0.049544444444,-0.254404899691
,,,,,,,,,,,,1.040000000000,0.426520500000,0.041922222222,-313.048041088000,1.040000000000,0.486374000000,0.000952777778,-0.057232831790,1.040000000000,0.501466000000,0.017388194444,-0.514764660494
,,,,,,,,,,,,1.060000000000,2.197601000000,-7.189422916670,-381.506447724000,1.060000000000,0.486717000000,-0.009289583333,-0.607395833333,1.060000000000,0.501123000000,0.014053472222,-0.153503086420
,,,,,,,,,,,,1.080000000000,0.432523000000,-24.236999305600,-18.727707368800,1.080000000000,0.486374000000,-0.033109027778,-0.645440779321,1.080000000000,0.501809000000,0.016673611111,0.025473572531
,,,,,,,,,,,,1.100000000000,0.449158500000,-7.208240277780,298.203895640000,1.100000000000,0.485516500000,-0.058595833333,0.298073881173,1.100000000000,0.501637500000,0.029774305556,-0.425110918210
,,,,,,,,,,,,1.120000000000,0.444699500000,-2.701125000000,198.237657215000,1.120000000000,0.482429500000,-0.016197222222,0.954101080247,1.120000000000,0.504038500000,-0.003572916667,-0.841951195988
,,,,,,,,,,,,1.140000000000,0.428407000000,-0.201036111111,96.404900655900,1.140000000000,0.485002000000,0.017388194444,0.016872106482,1.140000000000,0.500780000000,-0.010718750000,-0.998100887346
,,,,,,,,,,,,1.160000000000,0.434581000000,-0.039302083333,22.030008680600,1.160000000000,0.484830500000,-0.016673611111,-0.908777970679,1.160000000000,0.503867000000,-0.032156250000,-1.587301311730
,,,,,,,,,,,,1.180000000000,0.433380500000,-0.116238888889,4.050628858020,1.180000000000,0.484316000000,-0.055499305556,-0.330494791667,1.180000000000,0.500094000000,-0.081224305556,-1.741796875000
,,,,,,,,,,,,1.200000000000,0.426177500000,-0.057881250000,0.864447337963,1.200000000000,0.480886000000,-0.025963194444,0.303697916667,1.200000000000,0.500265500000,-0.111713194444,-1.320325038580
,,,,,,,,,,,,1.220000000000,0.431665500000,-0.039540277778,-0.467787422840,1.220000000000,0.484316000000,-0.027630555556,0.360599922840,1.220000000000,0.495978000000,-0.154111805556,0.121082175926
,,,,,,,,,,,,1.240000000000,0.426863500000,-0.101947222222,-0.643125000000,1.240000000000,0.480028500000,-0.035490972222,1.184024884260,1.240000000000,0.492376500000,-0.111475000000,1.837074652780
,,,,,,,,,,,,1.260000000000,0.425320000000,-0.080986111111,-0.226284722222,1.260000000000,0.480714500000,0.041684027778,0.895875771605,1.260000000000,0.491862000000,-0.067409027778,2.631717785490
,,,,,,,,,,,,1.280000000000,0.424119500000,-0.085273611111,-0.555456211420,1.280000000000,0.483458500000,0.037158333333,-0.875695408951,1.280000000000,0.488603500000,0.011433333333,2.235719521600
,,,,,,,,,,,,1.300000000000,0.423262000000,-0.124099305556,-0.078074845679,1.300000000000,0.483458500000,-0.016197222222,-1.668022762350,1.300000000000,0.491862000000,0.091704861111,-0.959725115741
,,,,,,,,,,,,1.320000000000,0.417774000000,-0.117191666667,1.353407600310,1.320000000000,0.482601000000,-0.069076388889,-0.787364969136,1.320000000000,0.498036000000,-0.060501388889,-2.604259259260
,,,,,,,,,,,,1.340000000000,0.416059000000,-0.005716666667,0.156480516975,1.340000000000,0.478656500000,-0.036443750000,-0.197833719136,1.340000000000,0.487231500000,-0.129339583333,0.676538387346
,,,,,,,,,,,,1.360000000000,0.422404500000,-0.096706944444,-1.639902584880,1.360000000000,0.482258000000,-0.045971527778,-0.796958912037,1.360000000000,0.487403000000,0.030727083333,1.507572337960
,,,,,,,,,,,,1.380000000000,0.410914000000,-0.137676388889,-0.613350694444,1.380000000000,0.477799000000,-0.093610416667,-0.267307098766,1.380000000000,0.493577000000,-0.010956944444,-0.130345293210
,,,,,,,,,,,,1.400000000000,0.415373000000,-0.116238888889,0.393020833333,1.400000000000,0.477284500000,-0.080986111111,1.255152391980,1.400000000000,0.486031000000,-0.014529861111,-0.376479552469
,,,,,,,,,,,,1.420000000000,0.407141000000,-0.120050000000,1.375903742280,1.420000000000,0.474026000000,-0.039778472222,2.806724537040,1.420000000000,0.492891000000,-0.026201388889,-0.595486111111
,,,,,,,,,,,,1.440000000000,0.408684500000,-0.040016666667,1.221077353400,1.440000000000,0.473854500000,0.063597916667,4.489303626540,1.440000000000,0.485516500000,-0.056452083333,0.122074652778
,,,,,,,,,,,,1.460000000000,0.407484000000,-0.051450000000,0.169051890432,1.460000000000,0.479514000000,0.054070138889,13.546978202200,1.460000000000,0.488603500000,-0.001667361111,0.107849151235
,,,,,,,,,,,,1.480000000000,0.406455000000,-0.050735416667,0.265322145062,1.480000000000,0.479342500000,0.230572222222,36.528772183600,1.480000000000,0.488089000000,-0.048591666667,-0.103548418210
,,,,,,,,,,,,1.500000000000,0.405769000000,-0.072411111111,2.719055748460,1.500000000000,0.468023500000,1.359375694440,53.697960069400,1.500000000000,0.485345000000,-0.041684027778,0.978251350309
,,,,,,,,,,,,1.520000000000,0.402510500000,-0.040969444444,11.833301504600,1.520000000000,0.484830500000,3.972606944440,-1.989585262350,1.520000000000,0.484316000000,0.038825694444,0.263998842593
,,,,,,,,,,,,1.540000000000,0.404568500000,0.262490277778,23.006936728400,1.540000000000,0.710524500000,2.786160416670,-113.856944444000,1.540000000000,0.490833000000,-0.026439583333,-0.437020640432
,,,,,,,,,,,,1.560000000000,0.400795500000,0.887988888889,26.303614004600,1.560000000000,0.710181500000,-3.148454166670,-110.307516397000,1.560000000000,0.482772500000,-0.064550694444,2.123900462960
,,,,,,,,,,,,1.580000000000,0.405769000000,2.638241666670,-24.567771990700,1.580000000000,0.464765000000,-4.082414583330,4.230597993830,1.580000000000,0.483115500000,0.099088888889,2.815987654320
,,,,,,,,,,,,1.600000000000,0.610883000000,0.021675694444,-75.691577932100,1.600000000000,0.466994500000,-1.331506944440,56.227452739200,1.600000000000,0.489632500000,0.144822222222,-0.618643904321
,,,,,,,,,,,,1.620000000000,0.409199000000,-2.703506944440,-27.169715470700,1.620000000000,0.466480000000,-0.332519444444,38.307621527800,1.620000000000,0.492376500000,0.039778472222,-2.936408179010
,,,,,,,,,,,,1.640000000000,0.397365500000,-1.034954861110,24.771560571000,1.640000000000,0.466308500000,0.022152083333,15.345346257700,1.640000000000,0.489289500000,-0.016673611111,-3.097851080250
,,,,,,,,,,,,1.660000000000,0.399595000000,-0.390877083333,22.906034915100,1.660000000000,0.468023500000,0.009051388889,2.467297453700,1.660000000000,0.492205000000,-0.081700694444,-2.678033371910
,,,,,,,,,,,,1.680000000000,0.394450000000,-0.077175000000,11.912038001500,1.680000000000,0.467166000000,-0.024295833333,-0.381772762346,1.680000000000,0.487231500000,-0.182933333333,0.425441743827
,,,,,,,,,,,,1.700000000000,0.396336500000,-0.043351388889,2.399809027780,1.700000000000,0.466308500000,-0.029536111111,-0.638824266975,1.700000000000,0.479857000000,-0.054784722222,2.856348379630
,,,,,,,,,,,,1.720000000000,0.394278500000,-0.086464583333,-0.358284143518,1.720000000000,0.466308500000,-0.045971527778,-0.504839891975,1.720000000000,0.486888500000,-0.003334722222,2.008111496910
,,,,,,,,,,,,1.740000000000,0.392220500000,-0.100041666667,-0.284510030864,1.740000000000,0.464422000000,-0.055737500000,-0.168059413580,1.740000000000,0.478999500000,0.063836111111,-0.680839120370
,,,,,,,,,,,,1.760000000000,0.389819500000,-0.095992361111,0.185923996914,1.760000000000,0.463564500000,-0.048353472222,-0.014225501543,1.760000000000,0.492548000000,-0.013100694444,-3.808795331790
,,,,,,,,,,,,1.780000000000,0.388276000000,-0.082177083333,0.212059220679,1.780000000000,0.462707000000,-0.046447916667,-0.193863811728,1.780000000000,0.481572000000,-0.212945833333,-1.306430362650
,,,,,,,,,,,,1.800000000000,0.386732500000,-0.079795138889,-0.131999421296,1.800000000000,0.462535500000,-0.073125694444,0.241833526235,1.800000000000,0.477113000000,-0.110760416667,3.151114004630
,,,,,,,,,,,,1.820000000000,0.385360500000,-0.090275694444,-0.250434992284,1.820000000000,0.458248000000,-0.041922222222,0.855515046296,1.820000000000,0.476598500000,0.016197222222,3.212978395060
,,,,,,,,,,,,1.840000000000,0.383474000000,-0.108854861111,0.465140817901,1.840000000000,0.460649000000,-0.004049305556,0.256720679012,1.840000000000,0.479685500000,0.077889583333,0.353321759259
,,,,,,,,,,,,1.860000000000,0.380044000000,-0.083606250000,1.522459490740,1.860000000000,0.460649000000,-0.055261111111,0.610704089506,1.860000000000,0.482601000000,-0.002620138889,-1.482760416670
,,,,,,,,,,,,1.880000000000,0.378843500000,-0.010480555556,0.909108796296,1.880000000000,0.456533000000,-0.027630555556,2.558605324070,1.880000000000,0.477970500000,-0.028583333333,-1.074521604940
,,,,,,,,,,,,1.900000000000,0.381416000000,-0.015244444444,-0.983875385802,1.900000000000,0.456190000000,0.121955555556,1.350430169750,1.900000000000,0.481057500000,-0.035729166667,-0.720869020062
,,,,,,,,,,,,1.920000000000,0.380044000000,-0.094086805556,-0.994130979938,1.920000000000,0.465965500000,0.087179166667,-2.305192901230,1.920000000000,0.477284500000,-0.064312500000,0.011248070988
,,,,,,,,,,,,1.940000000000,0.375756500000,-0.095277777778,0.659004629630,1.940000000000,0.462535500000,-0.068361805556,-2.104381751540,1.940000000000,0.477113000000,-0.032870833333,0.525020254630
,,,,,,,,,,,,1.960000000000,0.374556000000,-0.029774305556,1.243573495370,1.960000000000,0.457905000000,-0.025725000000,-0.523035300926,1.960000000000,0.476598500000,-0.028821527778,0.373832947531
,,,,,,,,,,,,1.980000000000,0.376099500000,-0.021199305556,1.787781635800,1.980000000000,0.462192500000,-0.007860416667,-1.696142939810,1.980000000000,0.475912500000,-0.019531944444,0.212720871914
,,,,,,,,,,,,2.000000000000,0.375585000000,-0.096945138889,10.614209104900,2.000000000000,0.461849500000,-0.137200000000,-1.097017746910,2.000000000000,0.475912500000,-0.018579166667,-0.090977044753
,,,,,,,,,,,,2.020000000000,0.370268500000,0.221997222222,23.063507909000,2.020000000000,0.453103000000,-0.126004861111,2.294937307100,2.020000000000,0.475226500000,-0.023819444444,-0.274254436728
,,,,,,,,,,,,2.040000000000,0.371983500000,0.845828472222,26.889175347200,2.040000000000,0.453103000000,0.042160416667,2.093133680560,2.040000000000,0.475055000000,-0.030488888889,-0.301712962963
,,,,,,,,,,,,2.060000000000,0.366152500000,2.731375694440,-27.297744984600,2.060000000000,0.459963000000,0.001429166667,-0.012902199074,2.060000000000,0.474540500000,-0.054784722222,0.422795138889
,,,,,,,,,,,,2.080000000000,0.596648500000,-0.166736111111,-79.836161265400,2.080000000000,0.452588500000,-0.015482638889,0.050285493827,2.080000000000,0.471282000000,-0.013338888889,1.399392361110
,,,,,,,,,,,,2.100000000000,0.358949500000,-3.036026388890,-22.279120370400,2.100000000000,0.458591000000,-0.012862500000,0.788026620370,2.100000000000,0.474026000000,0.026201388889,2.542064043210
,,,,,,,,,,,,2.120000000000,0.354147500000,-0.864169444444,31.698056520100,2.120000000000,0.451045000000,0.032870833333,1.016957947530,2.120000000000,0.474026000000,-0.018579166667,12.061902006200
,,,,,,,,,,,,2.140000000000,0.368553500000,-0.223426388889,22.406157407400,2.140000000000,0.460477500000,0.066694444444,-0.602433449074,2.140000000000,0.473340000000,0.219138888889,34.142196180600
,,,,,,,,,,,,2.160000000000,0.361350500000,-0.053831944444,8.664984567900,2.160000000000,0.456190000000,-0.021437500000,-1.201889467590,2.160000000000,0.472825500000,1.025188888890,60.983070987700
,,,,,,,,,,,,2.180000000000,0.363408500000,-0.098136111111,0.530644290123,2.180000000000,0.455847000000,0.035490972222,-2.175840084880,2.180000000000,0.462707000000,3.777763888890,30.334393325600
,,,,,,,,,,,,2.200000000000,0.357577500000,-0.141011111111,0.143578317901,2.200000000000,0.462535500000,-0.105520138889,-2.875867091050,2.200000000000,0.673823500000,3.920442361110,-71.901308834900
,,,,,,,,,,,,2.220000000000,0.356205500000,-0.094325000000,0.749650848765,2.220000000000,0.450359000000,-0.182218750000,0.789349922839,2.220000000000,0.708466500000,0.089322916667,-131.354311343000
,,,,,,,,,,,,2.240000000000,0.354490500000,-0.084797222222,0.368870563272,2.240000000000,0.449844500000,-0.030250694444,2.605582561730,2.240000000000,0.679654500000,-3.845649305560,-74.658740354900
,,,,,,,,,,,,2.260000000000,0.352432500000,-0.061454166667,-0.775455246914,2.260000000000,0.452931500000,-0.018102777778,1.569105902780,2.260000000000,0.463736000000,-3.741320138890,26.467041859600
,,,,,,,,,,,,2.280000000000,0.354147500000,-0.130054166667,-1.172445987650,2.280000000000,0.447958000000,0.030250694444,0.054255401235,2.280000000000,0.481572000000,-1.097838194440,56.373346836400
,,,,,,,,,,,,2.300000000000,0.346601500000,-0.161257638889,0.667606095679,2.300000000000,0.454646500000,0.027154166667,0.393020833333,2.300000000000,0.473168500000,-0.445900000000,32.426865354900
,,,,,,,,,,,,2.320000000000,0.345229500000,-0.091228472222,1.827480709880,2.320000000000,0.453617500000,-0.148395138889,17.055714699100,2.320000000000,0.468709500000,-0.147918750000,14.171246142000
,,,,,,,,,,,,2.340000000000,0.342828500000,-0.020961111111,0.188901427469,2.340000000000,0.445385500000,-0.196034027778,91.813371913600,2.340000000000,0.465965500000,-0.073840277778,4.479378858020
,,,,,,,,,,,,2.360000000000,0.347459000000,-0.075031250000,-1.807961998460,2.360000000000,0.441098000000,2.394330555560,186.882398727000,2.360000000000,0.467680500000,-0.050020833333,1.708383487650
,,,,,,,,,,,,2.380000000000,0.340770500000,-0.173405555556,-0.440659722222,2.380000000000,0.450016000000,7.178465972220,232.938948688000,2.380000000000,0.463736000000,-0.030012500000,0.779425154321
,,,,,,,,,,,,2.400000000000,0.336483000000,-0.103376388889,1.561827739200,2.400000000000,0.433380500000,21.797411805600,-110.934100116000,2.400000000000,0.465965500000,-0.001429166667,-0.463817515432
,,,,,,,,,,,,2.420000000000,0.337340500000,-0.054546527778,1.308746141980,2.420000000000,2.197601000000,2.374560416670,-432.678885031000,2.420000000000,0.465451000000,-0.049782638889,-1.404023919750
,,,,,,,,,,,,2.440000000000,0.335625500000,-0.052640972222,0.937559799383,2.440000000000,0.434924000000,-14.771866666700,11.765482253100,2.440000000000,0.464079000000,-0.096230555556,-0.618643904321
,,,,,,,,,,,,2.460000000000,0.334768000000,-0.033347222222,0.918371913580,2.460000000000,0.429779000000,14.665155555600,11.013515625000,2.460000000000,0.460306000000,-0.091228472222,0.919033564815
,,,,,,,,,,,,2.480000000000,0.333910500000,-0.009527777778,0.474073109568,2.480000000000,2.197601000000,-2.471029166670,-435.971923225000,2.480000000000,0.459105500000,-0.024057638889,1.031183449070
,,,,,,,,,,,,2.500000000000,0.333739000000,0.029297916667,-1.619060570990,2.500000000000,0.432008500000,-22.160420138900,-111.269226466000,2.500000000000,0.461335000000,-0.034538194444,0.336449652778
,,,,,,,,,,,,2.520000000000,0.338712500000,-0.081700694444,-3.146482445990,2.520000000000,0.424977000000,-7.375452777780,238.784968171000,2.520000000000,0.457390500000,-0.035014583333,0.480027970679
,,,,,,,,,,,,2.540000000000,0.330480500000,-0.189840972222,-0.678854166667,2.540000000000,0.428235500000,-2.284284722220,189.089005594000,2.540000000000,0.458934000000,-0.001190972222,0.061533564815
,,,,,,,,,,,,2.560000000000,0.326364500000,-0.099327083333,1.512534722220,2.560000000000,0.437668000000,0.102423611111,89.474103973800,2.560000000000,0.458762500000,-0.025486805556,-0.550493827161
,,,,,,,,,,,,2.580000000000,0.327908000000,-0.057166666667,0.742703510803,2.580000000000,0.433209000000,-0.015244444444,17.197969714500,2.580000000000,0.457733500000,-0.041445833333,-0.407577160494
,,,,,,,,,,,,2.600000000000,0.325850000000,-0.080271527778,0.175337577161,2.600000000000,0.435095500000,-0.063359722222,1.372926311730,2.600000000000,0.456704500000,-0.044780555556,-0.084029706790
,,,,,,,,,,,,2.620000000000,0.323963500000,-0.080033333333,0.638162615741,2.620000000000,0.430636500000,-0.096706944444,-0.430404128086,2.620000000000,0.455847000000,-0.039302083333,0.051608796296
,,,,,,,,,,,,2.640000000000,0.321734000000,-0.047877083333,0.884958526235,2.640000000000,0.429950500000,-0.063597916667,0.377472029321,2.640000000000,0.455332500000,-0.040493055556,-0.014887152778
,,,,,,,,,,,,2.660000000000,0.322077000000,-0.012147916667,-0.201141975309,2.660000000000,0.428921500000,-0.064550694444,0.268961226852,2.660000000000,0.453960500000,-0.035967361111,-0.266976273148
