Time(s),Position(m),Velocity(m/s),Acceleration(m/s^2)
3.02,0.3033835,-0.8622638889,26.975851659
3.04,0.2975525,-0.4192222222,18.1315596065
3.06,0.296009,-0.1829333333,9.3818836806
3.08,0.2896635,-0.1803131944,3.5646460262
3.1,0.2882915,-0.1312451389,3.3893084491
3.12,0.2828035,-0.0269159722,2.7723186728
3.14,0.2872625,0.06216875,-0.9719656636
3.16,0.2910355,-0.0948013889,-2.9082880015
3.18,0.2817745,-0.1841243056,1.8261574074
3.2,0.279888,-0.1105222222,13.0017775849
3.22,0.278173,0.24224375,24.2630815972
3.24,0.27783,0.8891798611,26.3704407793
3.26,0.2797165,2.6341923611,-26.1309230324
3.3,0.2773155,-2.8235569444,-26.1206674383
3.32,0.268226,-1.0259034722,25.6674363426
3.34,0.272685,-0.4380395833,22.1378578318
3.36,0.2632525,-0.1667361111,12.0804282407
3.38,0.263424,-0.0876555556,3.6046759259
3.4,0.2611945,-0.0786041667,0.0248119213
3.42,0.261709,-0.1210027778,-1.0516946374
3.44,0.256564,-0.1748347222,0.5438773148
3.46,0.2515905,-0.0957541667,2.5013724923
3.48,0.2533055,-0.0335854167,3.6102999614
3.5,0.2522765,-0.0583576389,11.935857446
3.52,0.2498755,0.2632048611,24.7765229552
3.54,0.251419,0.8277256944,37.4177006173
3.56,0.245931,2.9774305556,-3.0187837577
3.58,0.470939,0.7355444444,-48.3700135031
3.6,0.228781,0.0974215278,-49.9669087577
3.64,0.2371845,-3.4452444444,-5.7937490355
3.66,0.233583,-1.1164173611,41.220541088
3.68,0.230839,-0.3825402778,27.1164525463
3.7,0.234612,-0.0924194444,10.0260011574
3.72,0.229124,-0.2255701389,-0.0694733796
3.74,0.2231215,-0.2560590278,-0.0125713735
3.76,0.217462,-0.2203298611,1.1605362654
3.78,0.214718,-0.1803131944,1.4950009645
3.8,0.2111165,-0.1750729167,2.4646508488
3.82,0.2056285,-0.0900375,4.628912037
3.84,0.208887,-0.0545465278,11.745632716
3.86,0.2045995,0.2086583333,22.1983989198
3.88,0.203056,0.8608347222,24.4159230324
3.9,0.208887,2.4805569444,-26.0068634259
3.92,0.404054,-0.1424402778,-73.5230160108
3.94,0.201341,-2.6939791667,-24.8453346836
3.96,0.1956815,-1.0421006944,24.4380883488
3.98,0.19208,-0.4482819444,21.9314226466
4,0.1891645,-0.1443458333,11.3976041667
4.02,0.186592,-0.1295777778,2.9979417438
4.04,0.184191,-0.1248138889,1.0368074846
4.06,0.1812755,-0.1079020833,0.7632146991
4.08,0.1795605,-0.0805097222,0.2491116898
4.1,0.1788745,-0.0883701389,-0.785710841
4.12,0.176302,-0.1171916667,-1.6809249614
4.14,0.173901,-0.1488715278,-2.4715981867
4.16,0.1720145,-0.2374798611,-1.8410445602
4.18,0.164297,-0.3027451389,2.2340653935
4.2,0.154693,-0.1343416667,5.3719463735
4.22,0.159152,0.0223902778,3.3866618441
4.24,0.158466,0.04930625,-0.9752739198
4.26,0.1641255,-0.0676472222,-3.2725270062
4.28,0.154693,-0.1572083333,-2.0071190201
4.3,0.155036,-0.1260048611,-1.1181905864
4.32,0.152292,-0.1867444444,-0.7824025849
4.34,0.1462895,-0.1893645833,0.5848996914
4.36,0.1428595,-0.1248138889,0.7738011188
4.38,0.1438885,-0.1579229167,2.0600511188
4.4,0.1366855,-0.1977013889,12.4119155093
4.42,0.1335985,0.1810277778,25.3796180556
4.44,0.1322265,0.8413027778,29.2903076775
4.46,0.1284535,2.7983083333,-25.9823823302
4.48,0.3596355,-0.0712201389,-81.695070409
4.5,0.1270815,-3.0038701389,-28.3520862269
4.52,0.1243375,-1.1376166667,27.1670688657
4.54,0.118335,-0.4830583333,24.3576977238
4.56,0.1174775,-0.1305305556,12.2736304012
4.58,0.114562,-0.1507770833,2.7475067515
4.6,0.111132,-0.1567319444,1.382189429
4.62,0.106673,-0.1000416667,1.1496190201
4.64,0.1078735,-0.0726493056,-0.3701938657
4.66,0.105301,-0.1181444444,-1.9439313272
4.68,0.102557,-0.1574465278,-2.9678366127
4.7,0.1003275,-0.2522479167,-2.6366801698
4.72,0.092953,-0.33656875,1.0444164738
4.74,0.0828345,-0.2381944444,5.504607446
4.76,0.0800905,0.0011909722,4.5984760803
4.78,0.087808,0.0314416667,-0.3261940586
4.8,0.084378,-0.0850354167,-2.3551475694
4.82,0.0821485,-0.1226701389,-1.5651359954
4.84,0.0790615,-0.1419638889,-0.6116965664
4.86,0.0756315,-0.1174298611,-0.7919965278
4.88,0.076146,-0.1667361111,-1.2700395448
4.9,0.068943,-0.2110402778,0.0876687886
4.92,0.0656845,-0.1672125,1.6627295525
4.94,0.062426,-0.1188590278,2.0071190201
4.96,0.0608825,-0.0702673611,1.2687162423
4.98,0.059682,-0.0393020833,-0.80390625
5,0.0615685,-0.10933125,-2.4444704861
5.02,0.0553945,-0.1872208333,-1.7682629244
5.04,0.0523075,-0.1893645833,-0.4436371528
5.06,0.04802,-0.1903173611,0.3893817515
5.08,0.0444185,-0.1700708333,0.9243267747
5.1,0.04116,-0.1486333333,1.0996643519
5.12,0.0382445,-0.1183826389,0.9044772377
5.14,0.0368725,-0.1098076389,0.6662827932
5.16,0.0343,-0.1043291667,0.6325385802
5.18,0.0317275,-0.08575,0.4059230324
5.2,0.029155,-0.0054784722,-2.8116869213
5.22,0.0396165,-0.2484368056,-3.7366753472
5.24,0.0145775,-0.2998868056,1.3064303627
5.26,0.0210945,-0.0833680556,1.8387287809
5.28,0.018522,-0.15220625,-0.6990345293
5.3,0.014406,-0.1905555556,-0.4002989969
5.32,0.009261,-0.1843625,0.551486304
5.34,0.006174,-0.1336270833,0.3357880015
5.36,0.005488,-0.14791875,-0.7582523148
5.38,0.0015435,-0.2115166667,0.2616830633
5.4,-0.005145,-0.1755493056,2.8841377315
5.42,-0.007203,-0.0619305556,3.9603134645
5.44,-0.007203,0.0376347222,2.5357783565
5.46,-0.00343,0.0400166667,0.8115152392
5.48,-0.0056595,0.0302506944,0.7099517747
5.5,-0.003773,0.07931875,0.4135320216
5.52,-0.0005145,0.05145,0.0919695216
5.54,-0.002401,0.0540701389,0.9779205247
5.56,0.0005145,0.1024236111,1.4443846451
5.58,0.002744,0.1169534722,1.6541280864
5.6,0.004459,0.1626868056,1.8049845679
5.62,0.0087465,0.2196152778,0.4687798997
5.64,0.014749,0.2034180556,-1.7771952161
5.66,0.0180075,0.1267194444,-2.7266647377
5.68,0.020237,0.0440659722,-1.1294386574
5.7,0.018522,0.0292979167,2.6350260417
5.72,0.0169785,0.2046090278,3.8299681713
5.74,0.029155,0.2796402778,0.6219521605
5.76,0.0317275,0.1969868056,-1.5512413194
5.78,0.0351575,0.1724527778,-1.746097608
5.8,0.0389305,0.1310069444,-1.6554513889
5.82,0.040474,0.0978979167,-1.0176195988
5.84,0.0423605,0.0864645833,-0.2130516975
5.86,0.0437325,0.0902756944,0.554132909
5.88,0.045619,0.1117131944,1.145318287
5.9,0.04802,0.1455368056,1.2634230324
5.92,0.0519645,0.1598284722,1.2703703704
5.94,0.053508,0.2050854167,0.7208690201
5.96,0.060711,0.2186625,-1.0847771991
5.98,0.064141,0.1481569444,-2.1837798997
6,0.066199,0.0933722222,-1.4744897762
6.02,0.0670565,0.0762222222,0.0446614583
6.04,0.0686,0.1017090278,1.2786410108
6.06,0.0708295,0.1417256944,1.6498273534
6.08,0.0739165,0.19508125,0.6454407793
6.1,0.080262,0.1741201389,-0.8158159722
6.12,0.0807765,0.1472041667,-1.6478423997
6.14,0.086093,0.1129041667,-2.3915383874
6.16,0.086436,0.0316798611,-1.775541088
6.18,0.086779,-0.0035729167,1.0245669367
6.2,0.084721,0.0459715278,4.6550472608
6.22,0.085064,0.2477222222,4.9941435185
6.24,0.096726,0.3518131944,0.410554591
6.26,0.1037575,0.2424819444,-3.4048572531
6.28,0.1058155,0.1367236111,-3.4720148534
6.3,0.1085595,0.0669326389,-1.4503395062
6.32,0.107016,0.0726493056,0.8743721065
6.34,0.109417,0.1653069444,0.4247800926
6.36,0.1171345,0.1157625,-1.194611304
6.38,0.1143905,0.0495444444,0.0483005401
6.4,0.116277,0.1067111111,1.8608940972
6.42,0.119364,0.1464895833,2.5228761574
6.44,0.1205645,0.2453402778,1.2177690972
6.46,0.1311975,0.2439111111,-2.1659153164
6.48,0.1335985,0.1014708333,-2.981400463
6.5,0.1325695,0.0652652778,-1.060626929
6.52,0.1349705,0.08575,0.0615335648
6.54,0.136857,0.0864645833,0.3741637731
6.56,0.138229,0.0955159722,0.6983728781
6.58,0.1404585,0.1152861111,0.8790036651
6.6,0.1428595,0.1329125,0.8766878858
6.62,0.1452605,0.1672125,0.2150366512
6.64,0.1510915,0.1398201389,0.1290219907
6.66,0.1507485,0.1174298611,3.3102411265
6.68,0.153664,0.1817423611,12.8419888117
6.7,0.1593235,0.5097361111,23.3212210648
6.72,0.1620675,1.1114152778,26.0515248843
6.74,0.166012,2.9679027778,-28.507574267
6.76,0.3966795,0.0126243056,-79.8576649306
6.78,0.1617245,-2.7416180556,-23.4009500386
6.8,0.171843,-0.7005298611,28.5363560957
6.82,0.177674,-0.1662597222,21.8096788194
6.84,0.176645,0.08360625,10.6773967978
6.86,0.1781885,0.1229083333,1.7576765046
6.88,0.1843625,0.0647888889,-0.6282378472
6.9,0.179732,0.0476388889,-0.0499546682
6.92,0.1847055,0.0926576389,-0.1478790509
6.94,0.186249,0.0316798611,0.7003578318
6.96,0.1836765,0.0705055556,4.5683709491
6.98,0.188307,0.1429166667,13.9562094907
7,0.190708,0.4825819444,25.2128819444
7.02,0.1939665,1.1659618056,27.7463445216
7.04,0.2011695,3.0295951389,-28.1066136188
7.08,0.203056,-2.7473347222,-26.5719135802
7.1,0.2056285,-0.8129576389,27.1406028164
7.12,0.210945,-0.2341451389,22.7287123843
7.14,0.208544,0.0445423611,12.4433439429
7.16,0.2100875,0.1193354167,4.1171248071
7.18,0.214375,0.1474423611,0.9312741127
7.2,0.2166045,0.1493479167,-0.9405372299
7.22,0.2220925,0.0747930556,-0.8604774306
7.24,0.217805,0.0755076389,0.9842062114
7.26,0.2234645,0.1526826389,1.6127748843
7.28,0.2258655,0.1486333333,3.0753549383
7.3,0.2286095,0.1572083333,13.3365731096
7.32,0.2344405,0.40516875,34.0882716049
7.34,0.232897,1.2593340278,53.6397347608
7.36,0.2255225,4.0490673611,4.0761024306
7.42,0.247303,-3.695825,0.6735609568
7.44,0.2433585,-1.1859701389,50.9904832176
7.46,0.2495325,-0.2048472222,34.2784963349
7.48,0.250733,0.01500625,12.8188310185
7.5,0.2488465,-0.0197701389,3.9004340278
7.52,0.247303,0.0619305556,3.3317447917
7.54,0.252448,0.1243375,3.3231433256
7.56,0.2512475,0.2124694444,2.2416743827
7.58,0.2601655,0.3046506944,-2.6386651235
7.6,0.2707985,0.0795569444,-5.8953125
7.62,0.2618805,-0.0814625,-2.4421547068
7.64,0.262395,-0.0242958333,1.6971354167
7.66,0.2608515,0.0650270833,2.5351167053
7.68,0.266168,0.1076638889,1.6663686343
7.7,0.265825,0.1238611111,0.80390625
7.72,0.2718275,0.1012326389,1.33984375
7.74,0.2663395,0.21223125,0.6103732639
7.76,0.2841755,0.1707854167,-1.8817361111
7.78,0.275086,0.04501875,-0.6576813272
7.8,0.2800595,0.1576847222,0.1032175926
7.82,0.285376,0.1045673611,-1.198912037
7.84,0.2841755,0.0686,-0.8664322917
7.86,0.2872625,0.0571666667,-0.0939544753
7.88,0.2858905,0.0728875,0.5193962191
7.9,0.2900065,0.1021854167,0.1508564815
7.92,0.291893,0.0585958333,0.4227951389
7.94,0.2900065,0.1033763889,1.198912037
7.96,0.2954945,0.1672125,-0.462494213
7.98,0.3006395,0.0678854167,-1.3663097994
8,0.296009,0.0614541667,0.2226456404
8.02,0.3023545,0.0800333333,6.2999122299
8.04,0.299096,0.0967069444,32.7643074846
8.06,0.308014,0.3658666667,119.958361304
8.08,0.303212,3.4919305556,224.672278164
8.1,0.297724,10.7942576389,204.787673611
8.16,0.304584,-24.7672201389,-188.834600694
8.18,0.291893,-8.1581597222,260.667097801
8.2,0.305956,-2.3593159722,213.497981289
8.22,0.307671,0.2798784722,100.331469907
8.24,0.3198475,0.1512534722,19.29375
8.26,0.311101,0.1040909722,1.1956037809
8.28,0.323449,0.0895611111,-2.7379128086
8.3,0.3174465,-0.0312034722,-1.703751929
8.32,0.3191615,-0.0100041667,0.5455314429
8.34,0.3171035,0.0100041667,1.7507291667
8.36,0.317961,0.1029,0.866101466
8.38,0.323449,0.0859881944,-1.8413753858
8.4,0.323449,-0.0176263889,-2.3329822531
8.42,0.3215625,-0.0686,-0.0899845679
8.44,0.318304,-0.0152444444,2.0292843364
8.46,0.320362,0.0759840278,1.3600241127
8.48,0.324135,0.0466861111,0.1058641975
8.5,0.3212195,0.0528791667,0.0122405478
8.52,0.3267075,0.0397784722,0.3979832176
8.54,0.3222485,0.0504972222,1.7963831019
8.56,0.327565,0.1321979167,2.1268778935
8.58,0.3294515,0.1274340278,2.1248929398
8.6,0.3280795,0.2846423611,-0.7853800154
8.62,0.347459,0.1572083333,-5.7967264661
8.64,0.338198,-0.1224319444,-3.2377903164
8.66,0.3332245,-0.0190555556,1.5419782022
8.68,0.3383695,0.0616923611,1.5171662809
8.7,0.338541,0.05145,0.5848996914
8.72,0.33957,0.0550229167,0.3969907407
8.74,0.339913,0.0826534722,-0.2127208719
8.76,0.344372,0.05359375,-0.9008381559
8.78,0.3424855,0.0102423611,-0.0979243827
8.8,0.3428285,0.04501875,0.8760262346
8.82,0.3442005,0.0845590278,0.2759085648
8.84,0.3479735,0.0559756944,-0.3893817515
8.86,0.346087,0.0373965278,0.1908863812
8.88,0.348145,0.0721729167,0.4972309028
8.9,0.34986,0.0728875,0.2216531636
8.92,0.351232,0.0716965278,0.2226456404
8.94,0.3524325,0.0759840278,0.3748254244
8.96,0.353633,0.1040909722,-0.0870071373
8.98,0.358092,0.0740784722,-0.5604185957
9,0.3565485,0.0469243056,0.810853588
9.02,0.3579205,0.1017090278,6.9820746528
9.04,0.361865,0.1055201389,33.3753423997
9.06,0.3630655,0.4068361111,119.535896991
9.08,0.3640945,3.6055493056,219.266587577
9.1,0.3651235,10.68230625,195.509007523
9.16,0.3562055,-22.8904861111,-147.288196373
9.18,0.3613505,-4.6281180556,221.802035108
9.22,0.364952,-3.0503180556,69.1286593364
9.24,0.3733555,-0.9182395833,52.5102961034
9.26,0.3712975,-0.23366875,29.8738840664
9.28,0.375928,0.1824569444,11.1928231096
9.3,0.3839885,0.0219138889,-0.196179591
9.32,0.3743845,-0.0338236111,0.060541088
9.34,0.379015,0.0550229167,0.3394270833
9.36,0.3798725,0.0209611111,-0.4634866898
9.38,0.3798725,-0.0035729167,0.1111574074
9.4,0.3785005,0.0102423611,1.2025511188
9.42,0.379015,0.0833680556,0.7231847994
9.44,0.38416,0.0576430556,-0.6421325231
9.46,0.3812445,0.0283451389,-0.7264930556
9.48,0.384846,0.01929375,-0.2745852623
9.5,0.3822735,0.00214375,0.9144020062
9.52,0.3829595,0.0759840278,1.1681452546
9.54,0.387247,0.06645625,0.4638175154
9.56,0.3846745,0.0914666667,-0.2398485725
9.58,0.391706,0.0740784722,-1.623361304
9.6,0.388962,-0.0019055556,-1.612113233
9.62,0.389991,-0.0054784722,-0.8171392747
9.64,0.3894765,-0.0366819444,0.1379542824
9.66,0.386904,0.0061930556,0.8250790895
9.68,0.3905055,0.0197701389,0.4300733025
9.7,0.3884475,0.0033347222,0.734763696
9.72,0.3887905,0.0576430556,0.6791849923
9.74,0.392392,0.0469243056,-0.0122405478
9.76,0.3908485,0.0292979167,0.3652314815
9.78,0.3918775,0.0743166667,0.261021412
9.8,0.395479,0.0531173611,-0.2477883873
9.82,0.394107,0.0333472222,0.9673341049
9.84,0.395479,0.0719347222,4.2600414738
9.86,0.3966795,0.10933125,15.1719936343
9.88,0.4004525,0.4513784722,34.1828877315
9.9,0.4055975,1.2629069444,50.1137953318
9.92,0.3949645,3.8732798611,0.8048987269
9.98,0.4045685,-3.6450895833,2.0392091049
10,0.4090275,-1.2388493056,49.7045640432
10.02,0.403711,-0.3248972222,35.1528684414
10.04,0.406798,0.01715,15.0899488812
10.06,0.4049115,0.0378729167,3.9202835648
10.08,0.40817,0.0655034722,0.7221923225
10.1,0.4086845,0.0416840278,-0.0833680556
10.12,0.4090275,0.0488298611,0.0416840278
10.14,0.410228,0.0657416667,-0.6838165509
10.16,0.4131435,0.02358125,-1.3841743827
10.18,0.411257,-0.0228666667,-0.6550347222
10.2,0.4107425,-0.0059548611,0.2984047068
10.22,0.411257,0.0069076389,0.5028549383
10.24,0.4110855,0.0195319444,0.3543142361
10.26,0.4121145,0.0247722222,-0.0039699074
10.28,0.4124575,0.0133388889,-0.0436689815
10.3,0.4124575,0.0135770833,0.2934423225
10.32,0.412629,0.0269159722,0.48234375
10.34,0.4131435,0.0540701389,-0.2067660108
10.36,0.4162305,0.0207229167,-0.9514544753
10.38,0.414001,-0.0145298611,-0.3860734954
10.4,0.414344,0.0045256944,0.2745852623
10.42,0.4145155,0.0131006944,0.2656529707
10.44,0.41503,0.0176263889,0.0744357639
10.46,0.415373,0.0123861111,0.0066165123
10.48,0.415373,0.0133388889,0.2090817901
10.5,0.4158875,0.0190555556,0.4982233796
10.52,0.416059,0.0300125,0.8068836806
10.54,0.416402,0.06645625,0.344058642
10.56,0.419489,0.0640743056,-0.9808979552
10.62,0.417774,-0.0340618056,0.4115470679
10.64,0.417774,0.0052402778,0.8432744985
10.66,0.4186315,0.0200083333,0.3116377315
10.68,0.419146,0.0095277778,0.0241502701
10.7,0.4186315,0.01071875,0.2034577546
10.72,0.419489,0.0195319444,0.3252015818
10.74,0.419489,0.0240576389,0.3407503858
10.76,0.419832,0.0495444444,-0.3252015818
11.72,0.419832,-0.0283451389,-0.0688117284
11.74,0.419146,-0.0161972222,0.1766608796
11.76,0.419489,-0.01500625,0.1492023534
11.78,0.41846,-0.0102423611,0.0800597994
11.8,0.419146,-0.0095277778,-0.1009018133
11.82,0.4182885,-0.0181027778,-0.1121498843
11.84,0.418117,-0.0142916667,-0.0966010802
11.86,0.4179455,-0.0202465278,-0.1257137346
11.88,0.4172595,-0.0228666667,0.0039699074
11.9,0.4169165,-0.0204847222,0.1422550154
11.92,0.416402,-0.0157208333,0.2037885802
11.94,0.4162305,-0.0088131944,0.0913078704
11.96,0.4162305,-0.0104805556,-0.0926311728
11.98,0.4158875,-0.0157208333,-0.1293528164
12,0.4155445,-0.0185791667,-0.031097608
12.02,0.41503,-0.0164354167,0.0506163194
12.04,0.4148585,-0.0131006944,-0.006947338
12.06,0.414687,-0.0169118056,-0.0526012731
12.08,0.4141725,-0.0197701389,0.0790673225
12.1,0.413658,-0.0128625,0.1488715278
12.12,0.413658,-0.0071458333,-0.0631876929
12.14,0.413658,-0.0138152778,-0.3162692901
12.16,0.413315,-0.0288215278,-0.1664052855
12.18,0.4121145,-0.0266777778,0.2477883873
12.2,0.411943,-0.0109569444,0.3093219522
12.22,0.411943,-0.0054784722,-0.0661651235
12.24,0.411943,-0.0145298611,-0.3784645062
12.26,0.4114285,-0.0247722222,-0.3963290895
12.28,0.4114285,-0.0500208333,0.3993065201
12.3,0.407827,-0.0083368056,1.0784915124
12.32,0.4110855,0.0316798611,0.0850221836
12.34,0.410914,-0.0045256944,-1.0037249228
12.36,0.410571,-0.0340618056,-1.0262210648
12.38,0.4090275,-0.0457333333,-0.8359963349
12.4,0.409199,-0.0688381944,-0.4519077932
12.42,0.4059405,-0.0747930556,0.3718479938
12.44,0.405426,-0.0464479167,1.3008063272
12.46,0.4045685,-0.0312034722,3.9001032022
12.48,0.404054,-0.0114333333,14.8348823302
12.5,0.403368,0.3263263889,34.5391869213
12.52,0.406798,1.2207465278,49.0187625386
12.54,0.404397,3.5869701389,2.4987258874
12.6,0.3987375,-3.8932881944,0.1406008873
12.62,0.3987375,-1.2707673611,51.8489756944
12.64,0.4004525,-0.3196569444,34.9838165509
12.66,0.4001095,-0.0390638889,13.2935657793
12.68,0.398909,-0.0886083333,2.6208005401
12.7,0.394793,-0.0616923611,1.0258902392
12.72,0.3963365,-0.0285833333,0.1187663966
12.74,0.395136,-0.0533555556,-0.5690200617
12.76,0.394107,-0.0783659722,-0.2008111497
12.78,0.3908485,-0.0593104167,0.2332320602
12.8,0.392392,-0.0574048611,0.2180140818
12.82,0.3887905,-0.0662180556,0.701019483
12.84,0.3881045,-0.01071875,0.3966599151
12.86,0.390334,-0.0371583333,-0.368208912
12.88,0.386561,-0.0602631944,0.4261033951
12.9,0.3867325,-0.0266777778,1.485076196
12.92,0.3857035,0.0047638889,1.9690740741
12.94,0.3850175,0.0998034722,0.2041194059
12.96,0.3925635,0.0624069444,-3.410150463
12.98,0.3911915,-0.1257666667,-3.0101822917
13,0.3833025,-0.1348180556,0.7688387346
13.02,0.3833025,-0.0331090278,2.0673292824
